Frame,Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
1871,127903.217972,704110592.870712,5638814656.447229,88055.87842660131,0.4375,-6.1875,7.5625,1.003921628,0.0,5.0,30U,704110.5928707119,5638814.656447231,88055.87842660131,-68.61578618521787,-65.35847011002647
1872,127967.921983,704110623.0121759,5638814579.472858,88054.53482322575,0.5,-6.25,8.0,1.003921628,1.0,,,704110.623012176,5638814.579472858,88054.53482322575,-68.75045926416419,-65.42097011002647
1873,128035.092243,704110654.0870739,5638814499.56199,88053.09236575304,359.9375,-6.9375,7.125,1.003921628,1.0,2.0,30U,704110.6540870738,5638814.499561995,88053.09236575304,-68.74230715783511,-64.85847011002647
1874,128104.245785,704110686.0369608,5638814417.435642,88051.4741750862,0.0625,-6.875,7.75,1.003921628,0.0,2.0,30U,704110.6860369614,5638814.4174356405,88051.4741750862,-68.79474883781728,-64.98347011002647
1875,128166.492087,704110714.6539792,5638814343.676613,88049.9581734127,359.5,-6.375,8.0,1.003921628,0.0,,,704110.7146539798,5638814.343676614,88049.9581734127,-68.861918608074,-64.42097011002647
1876,128239.467243,704110748.1107874,5638814257.142559,88048.30452286614,359.5,-6.3125,8.0625,1.003921628,0.0,2.0,30U,704110.7481107872,5638814.25714256,88048.3045228661,-68.9091266515112,-64.42097011002647
1877,128303.919639,704110777.5597482,5638814180.787582,88046.47551106072,359.5,-5.6875,7.6875,1.003921628,2.0,5.0,30U,704110.7775597484,5638814.180787582,88046.47551106072,-68.85961995966505,-64.42097011002647
1878,128367.792295,704110806.7808751,5638814105.217882,88044.64853209334,359.25,-6.125,7.6875,1.003921628,3.0,,,704110.8067808747,5638814.105217881,88044.64853209334,-69.01834288217356,-64.17097011002647
1879,128434.770785,704110837.2001164,5638814025.897152,88042.75467012022,359.4375,-6.5625,7.75,1.003921628,4.0,5.0,30U,704110.8372001164,5638814.025897155,88042.75467012022,-68.9454047564368,-64.35847011002647
1880,128505.220056,704110869.3145908,5638813942.473771,88040.84338559113,359.3125,-6.375,8.25,1.003921628,4.0,5.0,30U,704110.8693145909,5638813.942473771,88040.84338559113,-68.94239309670729,-64.23347011002647
1881,128568.494274,704110898.1056833,5638813867.695224,88038.82735150529,359.0625,-6.25,7.625,1.003921628,2.0,,,704110.8981056835,5638813.867695221,88038.82735150529,-69.10365847405501,-63.98347011002648
1882,128637.154795,704110929.1233917,5638813786.452312,88036.74121409075,359.75,-6.0625,7.5,1.003921628,0.0,5.0,30U,704110.9291233919,5638813.786452306,88036.74121409075,-69.06518233219634,-64.67097011002647
1883,128704.940837,704110959.7948363,5638813706.277958,88034.73579922282,359.5,-5.9375,8.125,1.003921628,0.0,5.0,30U,704110.9597948364,5638813.706277958,88034.73579922282,-69.0448384890226,-64.42097011002647
1884,128774.714378,704110991.3483242,5638813623.88565,88032.79536539497,359.375,-6.25,7.5625,1.003921628,0.0,,,704110.9913483239,5638813.623885647,88032.79536539497,-69.23660328153466,-64.29597011002647
1885,128835.547035,704111018.5636581,5638813552.102662,88030.90763213199,359.1875,-6.5625,8.0625,1.003921628,0.0,5.0,30U,704111.0185636582,5638813.5521026645,88030.90763213199,-69.17791236970953,-64.10847011002647
1886,128903.509951,704111049.0849668,5638813471.847965,88029.00886846567,358.9375,-6.1875,7.8125,1.003921628,0.0,5.0,30U,704111.0490849668,5638813.471847964,88029.00886846567,-69.06982154642321,-63.85847011002648
1887,128972.787295,704111080.3437018,5638813390.118621,88027.14695437528,358.5625,-6.4375,7.75,1.003921628,2.0,,,704111.0803437018,5638813.390118625,88027.14695437528,-69.25379019164683,-63.48347011002648
1888,129041.878857,704111111.2338574,5638813308.569173,88025.2935914015,357.875,-6.375,7.0625,1.003921628,0.0,5.0,30U,704111.1112338578,5638813.30856917,88025.2935914015,-69.129463474896,-62.79597011002648
1889,129102.688962,704111138.5904294,5638813236.818697,88023.61163745422,357.875,-6.75,7.5,1.003921628,1.0,5.0,30U,704111.1385904297,5638813.236818699,88023.61163745422,-69.12730058699697,-62.79597011002648
1890,129171.603597,704111169.6105926,5638813155.468636,88021.93529344017,357.625,-6.1875,7.625,1.003921628,0.0,,,704111.1696105924,5638813.155468634,88021.93529344017,-69.2695371902127,-62.54597011002648
1891,129233.668441,704111197.3181294,5638813082.260502,88020.33706231527,357.3125,-6.4375,8.125,1.003921628,2.0,2.0,30U,704111.1973181295,5638813.082260503,88020.33706231527,-69.2291207027352,-62.23347011002648
1892,129303.686618,704111228.7287394,5638812999.444721,88018.76151709903,357.0,-6.5625,8.3125,1.003921628,1.0,5.0,30U,704111.2287287394,5638812.999444719,88018.76151709903,-69.16420159256745,-61.92097011002648
1893,129373.136514,704111259.9942112,5638812917.29244,88017.16231640479,356.4375,-6.625,7.9375,1.003921628,2.0,,,704111.2599942114,5638812.917292441,88017.16231640479,-69.26711949075354,-61.35847011002648
1894,129434.56542,704111287.4749378,5638812844.69284,88015.65301964112,356.3125,-6.5625,7.5625,1.003921628,4.0,5.0,30U,704111.2874749374,5638812.844692838,88015.65301964112,-69.30573449870377,-61.23347011002648
1895,129504.173597,704111318.6431675,5638812762.183536,88014.18078062472,356.3125,-5.875,8.125,1.003921628,7.0,5.0,30U,704111.3186431676,5638812.762183537,88014.18078062474,-69.28930811119181,-61.23347011002648
1896,129571.819274,704111348.9680144,5638812681.976425,88012.75624574069,356.4375,-5.5,8.4375,1.003921628,7.0,,,704111.3489680147,5638812.681976426,88012.75624574069,-69.427685681517,-61.35847011002648
1897,129635.580993,704111377.3372972,5638812606.390296,88011.40535524441,357.25,-5.8125,8.9375,1.003921628,7.0,5.0,30U,704111.3773372975,5638812.606390295,88011.40535524441,-69.4535148440778,-62.17097011002648
1898,129703.799586,704111407.7210884,5638812525.325715,88010.0802549851,357.875,-6.25,8.9375,1.003921628,5.0,5.0,30U,704111.4077210886,5638812.525325713,88010.0802549851,-69.3975748214155,-62.79597011002648
1899,129768.732607,704111436.7380352,5638812448.137302,88008.82124892516,358.3125,-6.1875,8.6875,1.003921628,3.0,,,704111.4367380354,5638812.448137297,88008.82124892516,-69.67464233102805,-63.23347011002648
1900,129840.342711,704111468.2921789,5638812362.951253,88007.610417241,358.125,-6.5,9.4375,1.003921628,6.0,5.0,30U,704111.4682921789,5638812.362951248,88007.610417241,-69.6211971521904,-63.04597011002648
1901,129905.580524,704111497.1779704,5638812285.191656,88006.48599111261,358.0,-6.75,8.8125,1.003921628,6.0,5.0,30U,704111.4971779704,5638812.285191654,88006.48599111261,-69.73032866413155,-62.92097011002648
1902,129972.376982,704111526.6136203,5638812205.487112,88005.39431159194,358.375,-7.0,9.0625,1.003921628,7.0,,,704111.5266136205,5638812.205487115,88005.39431159194,-69.79419947439231,-63.29597011002648
1903,130034.173909,704111553.7703646,5638812131.700302,88004.42418542816,358.5625,-7.5,8.9375,1.003921628,4.0,5.0,30U,704111.5537703638,5638812.131700301,88004.42418542816,-69.96516982248409,-63.48347011002648
1904,130105.100003,704111584.7262992,5638812046.810166,88003.47091653464,359.0625,-7.625,8.875,1.003921628,7.0,5.0,30U,704111.584726299,5638812.046810169,88003.47091653464,-69.96602332431956,-63.98347011002648
1905,130170.212763,704111613.1805624,5638811968.776736,88002.56110357889,358.9375,-7.3125,8.5,1.003921628,11.0,,,704111.6131805624,5638811.968776734,88002.56110357889,-70.24183600575623,-63.85847011002648
1906,130242.055628,704111644.1079258,5638811882.67547,88001.76377727688,359.5625,-7.25,8.375,1.003921628,10.0,5.0,30U,704111.6441079258,5638811.882675469,88001.76377727688,-70.189771959979,-64.48347011002647
1907,130303.316357,704111670.6504918,5638811808.99193,88001.00883408276,0.125,-6.8125,9.0,1.003921628,11.0,5.0,30U,704111.6706504927,5638811.808991927,88001.00883408276,-70.43114017157563,-65.04597011002647
1908,130372.652294,704111700.3046504,5638811725.569927,88000.3295485206,0.9375,-6.125,9.5625,1.003921628,11.0,,,704111.7003046501,5638811.725569932,88000.3295485206,-70.61822147096302,-65.85847011002647
1909,130442.20469,704111729.7501127,5638811641.870055,87999.78387855573,2.1875,-5.9375,9.3125,1.003921628,13.0,5.0,30U,704111.7297501125,5638811.641870057,87999.78387855573,-70.66225173337796,-67.10847011002647
1910,130503.367919,704111755.6677824,5638811568.016827,87999.28132963194,2.875,-5.8125,9.3125,1.003921628,12.0,5.0,30U,704111.7556677831,5638811.568016825,87999.28132963194,-70.90242434415575,-67.79597011002647
1911,130571.250576,704111784.0507982,5638811486.040349,87998.89328642287,4.4375,-6.0625,9.1875,1.003921628,8.0,,,704111.7840507979,5638811.486040351,87998.89328642287,-71.09871676176226,-69.35847011002647
1912,130640.530159,704111812.6963456,5638811402.379664,87998.66318226456,5.5,-5.8125,9.3125,1.003921628,3.0,5.0,30U,704111.8126963455,5638811.402379667,87998.66318226457,-71.27285606341206,-70.42097011002647
1913,130711.998284,704111841.9950029,5638811315.955359,87998.5027550809,6.375,-5.0,9.375,1.003921628,0.0,5.0,30U,704111.8419950026,5638811.315955357,87998.5027550809,-71.33401612674135,-71.29597011002647
1914,130771.677398,704111866.4096073,5638811243.684257,87998.29774275048,6.8125,-4.9375,9.4375,1.003921628,0.0,,,704111.866409607,5638811.243684257,87998.29774275048,-71.56740066713581,-71.73347011002647
1915,130838.763492,704111893.4538964,5638811162.5403,87998.3150956811,6.375,-4.9375,9.5625,1.003921628,0.0,5.0,30U,704111.8934538964,5638811.162540298,87998.3150956811,-71.70256983450929,-71.29597011002647
1916,130902.732398,704111919.0947942,5638811084.997722,87998.36972417576,5.4375,-5.125,9.3125,1.003921628,3.0,5.0,30U,704111.9190947938,5638811.08499772,87998.36972417576,-71.90066730600512,-70.35847011002647
1917,130972.625575,704111946.7537129,5638811000.371813,87998.52448952575,5.1875,-5.625,9.125,1.003921628,0.0,,,704111.9467537127,5638811.000371814,87998.52448952575,-72.08144023799889,-70.10847011002647
1918,131039.861252,704111973.0907714,5638810918.920929,87998.8267582122,4.9375,-5.8125,8.9375,1.003921628,0.0,5.0,30U,704111.9730907714,5638810.91892093,87998.8267582122,-72.25063898779996,-69.85847011002647
1919,131104.423648,704111998.1654832,5638810840.584543,87999.13232901359,4.8125,-5.875,9.375,1.003921628,0.0,5.0,30U,704111.9981654834,5638810.840584543,87999.13232901359,-72.3674000602582,-69.73347011002647
1920,131172.352659,704112024.3402667,5638810758.233773,87999.54094035456,4.5625,-6.3125,9.5,1.003921628,1.0,,,704112.0243402666,5638810.758233772,87999.54094035456,-72.55333688592378,-69.48347011002647
1921,131238.952346,704112049.7218112,5638810677.471722,88000.11499614718,4.3125,-6.0,9.125,1.003921628,0.0,5.0,30U,704112.0497218113,5638810.6774717225,88000.11499614718,-72.7351083462911,-69.23347011002647
1922,131304.800367,704112074.5732023,5638810597.510553,88000.52606260785,3.625,-5.8125,9.4375,1.003921628,0.0,5.0,30U,704112.0745732029,5638810.597510552,88000.52606260785,-72.9076975184064,-68.54597011002647
1923,131371.272554,704112099.3701471,5638810516.868279,88000.80577349695,3.375,-6.0625,8.5625,1.003921628,2.0,,,704112.099370147,5638810.516868277,88000.80577349695,-73.08576978632595,-68.29597011002647
1924,131439.08995,704112124.3832092,5638810434.614051,88001.30918299344,2.75,-6.0625,8.875,1.003921628,1.0,5.0,30U,704112.1243832099,5638810.434614046,88001.30918299344,-73.25083917704586,-67.67097011002647
1925,131507.637554,704112149.4117066,5638810351.449044,88001.97662031915,2.6875,-5.8125,8.5625,1.003921628,3.0,5.0,30U,704112.1494117064,5638810.351449043,88001.97662031915,-73.37862244399355,-67.60847011002647
1926,131575.337919,704112173.9052694,5638810269.398849,88002.72338763443,3.1875,-6.0,8.875,1.003921628,8.0,,,704112.1739052696,5638810.2693988485,88002.72338763443,-73.57236637952195,-68.10847011002647
1927,131641.065627,704112197.400967,5638810189.709242,88003.6204073289,3.0625,-5.3125,9.0625,1.003921628,11.0,5.0,30U,704112.1974009668,5638810.189709238,88003.6204073289,-73.71674104699309,-67.98347011002647
1928,131708.077606,704112221.1168064,5638810108.519337,88004.71874998456,3.5,-5.3125,8.875,1.003921628,13.0,5.0,30U,704112.221116806,5638810.108519338,88004.71874998455,-73.88763240992364,-68.42097011002647
1929,131771.168283,704112243.1775589,5638810032.1499405,88005.81791172303,4.0625,-5.125,8.5,1.003921628,13.0,,,704112.2431775591,5638810.032149941,88005.81791172303,-74.00282272940149,-68.98347011002647
1930,131839.783908,704112266.968969,5638809949.164008,88007.29056115681,5.375,-4.625,8.625,1.003921628,12.0,5.0,30U,704112.2669689688,5638809.949164005,88007.29056115681,-74.14980609347197,-70.29597011002647
1931,131906.325419,704112289.8264014,5638809868.65682,88008.83806912065,6.375,-4.75,8.875,1.003921628,6.0,5.0,30U,704112.2898264013,5638809.868656817,88008.83806912065,-74.29806057990209,-71.29597011002647
1932,131972.20646,704112312.1893649,5638809789.108375,88010.51284977768,7.9375,-4.5625,9.0,1.003921628,4.0,,,704112.3121893653,5638809.789108375,88010.51284977768,-74.46589960437461,-72.85847011002647
1933,132037.740367,704112334.1866952,5638809709.971497,88012.393452186,8.6875,-5.1875,8.25,1.003921628,3.0,5.0,30U,704112.3341866952,5638809.709971493,88012.393452186,-74.49118056436174,-73.60847011002647
1934,132108.812554,704112357.9612069,5638809624.294595,88014.60386227159,9.0625,-4.8125,8.1875,1.003921628,3.0,5.0,30U,704112.3579612067,5638809.624294588,88014.60386227159,-74.75332102891156,-73.98347011002647
1935,132171.555158,704112378.5439323,5638809548.7807865,88016.61850039058,9.0625,-4.875,8.0625,1.003921628,1.0,,,704112.378543932,5638809.548780778,88016.61850039058,-74.79972603924278,-73.98347011002647
1936,132241.163335,704112401.297459,5638809465.035466,88019.13311286308,8.5,-5.125,8.3125,1.003921628,1.0,5.0,30U,704112.4012974591,5638809.465035468,88019.13311286308,-74.97960761255473,-73.42097011002647
1937,132308.512814,704112423.0203502,5638809384.0798,88021.70316908493,8.5,-4.625,8.3125,1.003921628,1.0,5.0,30U,704112.4230203503,5638809.384079799,88021.70316908493,-75.23818652267187,-73.42097011002647
1938,132370.027085,704112442.459016,5638809310.30836,88024.1620097003,8.4375,-4.8125,8.0625,1.003921628,4.0,,,704112.4424590161,5638809.310308356,88024.1620097003,-75.22947255600968,-73.35847011002647
1939,132439.202867,704112464.3327551,5638809227.346808,88027.18703249683,8.5,-4.6875,7.875,1.003921628,11.0,5.0,30U,704112.4643327554,5638809.227346806,88027.18703249683,-75.4012590575436,-73.42097011002647
1940,132508.822814,704112486.064816,5638809143.908628,88030.19835621795,8.4375,-5.25,7.5,1.003921628,12.0,5.0,30U,704112.4860648153,5638809.143908626,88030.19835621795,-75.69465056170202,-73.35847011002647
1941,132571.751096,704112505.2527424,5638809068.660744,88033.05810348257,9.1875,-5.0625,8.1875,1.003921628,10.0,,,704112.5052527421,5638809.0686607445,88033.05810348257,-75.68565977113656,-74.10847011002647
1942,132640.422606,704112526.2140309,5638808986.512242,88036.42135578279,10.25,-4.9375,8.0,1.003921628,7.0,5.0,30U,704112.5262140308,5638808.986512241,88036.42135578279,-75.92634596743977,-75.17097011002647
1943,132705.510627,704112545.7271758,5638808908.67569,88039.79237653881,11.0,-5.125,8.0625,1.003921628,4.0,5.0,30U,704112.5457271761,5638808.90867569,88039.79237653881,-75.90652817446482,-75.92097011002647
1944,132777.616825,704112567.330727,5638808822.626861,88043.6945997215,11.4375,-4.375,7.875,1.003921628,1.0,,,704112.5673307265,5638808.822626857,88043.6945997215,-76.32908644996155,-76.35847011002647
1945,132838.172398,704112584.8995912,5638808750.397142,88047.16933993141,11.9375,-4.75,8.5,1.003921628,1.0,5.0,30U,704112.5848995912,5638808.750397142,88047.16933993141,-76.18432813138116,-76.85847011002647
1946,132907.649898,704112605.2715926,5638808667.555036,88051.31533099292,11.75,-5.0,8.875,1.003921628,1.0,5.0,30U,704112.6052715924,5638808.667555035,88051.31533099292,-76.31095617628188,-76.67097011002647
1947,132976.062189,704112625.0921065,5638808586.180395,88055.58577311221,11.25,-4.625,8.25,1.003921628,0.0,,,704112.6250921068,5638808.586180395,88055.58577311221,-76.42179484301994,-76.17097011002647
1948,133043.696252,704112644.5279953,5638808505.708141,88060.01996945163,11.4375,-4.625,8.625,1.003921628,0.0,5.0,30U,704112.6445279948,5638808.505708139,88060.01996945163,-76.60368956353955,-76.35847011002647
1949,133108.151773,704112662.7692174,5638808429.117625,88064.45714152078,11.375,-4.125,8.9375,1.003921628,1.0,5.0,30U,704112.6627692173,5638808.429117625,88064.45714152078,-76.59492319608893,-76.29597011002647
1950,133175.679689,704112681.8510003,5638808349.052155,88069.40215496405,11.0625,-4.125,8.9375,1.003921628,2.0,,,704112.6818510004,5638808.349052153,88069.40215496405,-76.81693350640779,-75.98347011002647
1951,133238.516825,704112699.2942501,5638808274.583485,88074.23655876776,11.3125,-4.4375,9.75,1.003921628,2.0,5.0,30U,704112.6992942505,5638808.274583486,88074.23655876776,-76.5950128396857,-76.23347011002647
1952,133310.900627,704112719.7655963,5638808188.686935,88079.71877123251,10.9375,-4.3125,9.125,1.003921628,7.0,5.0,30U,704112.7197655967,5638808.188686934,88079.71877123251,-76.92291085370954,-75.85847011002647
1953,133373.458647,704112736.9330359,5638808114.780397,88084.62234918997,10.75,-4.0,9.4375,1.003921628,8.0,,,704112.7369330364,5638808.114780396,88084.62234918997,-76.83570903179339,-75.67097011002647
1954,133439.746929,704112755.2753369,5638808036.357785,88089.96307906327,11.0625,-3.125,9.8125,1.003921628,3.0,5.0,30U,704112.7552753364,5638808.036357785,88089.96307906327,-76.75532335580499,-75.98347011002647
1955,133508.608387,704112774.4585651,5638807954.855584,88095.59080195344,11.5625,-3.1875,9.9375,1.003921628,1.0,5.0,30U,704112.7744585648,5638807.9548555855,88095.59080195344,-76.84684492853194,-76.48347011002647
1956,133575.927345,704112793.0490769,5638807875.302022,88101.1740421567,11.6875,-2.9375,10.375,1.003921628,0.0,,,704112.7930490769,5638807.875302021,88101.1740421567,-77.04434081964143,-76.60847011002647
1957,133638.182449,704112809.9604638,5638807801.791255,88106.55810884318,11.6875,-2.8125,10.0,1.003921628,2.0,5.0,30U,704112.8099604641,5638807.801791253,88106.55810884318,-76.69772214861473,-76.60847011002647
1958,133709.671043,704112829.9619713,5638807717.193947,88112.76332520579,11.3125,-2.8125,10.375,1.003921628,1.0,5.0,30U,704112.8299619714,5638807.717193945,88112.76332520579,-76.92391995753667,-76.23347011002647
1959,133773.057762,704112847.3230859,5638807642.447658,88118.45741947966,11.125,-2.5625,10.125,1.003921628,0.0,,,704112.8473230859,5638807.642447656,88118.45741947966,-76.7178769604318,-76.04597011002647
1960,133842.729793,704112866.7635176,5638807560.094078,88124.80109732933,11.0625,-2.5625,10.3125,1.003921628,0.0,5.0,30U,704112.8667635178,5638807.560094077,88124.80109732933,-76.71540423853708,-75.98347011002647
1961,133910.633647,704112885.7082351,5638807479.855937,88130.92352364285,10.9375,-2.875,11.1875,1.003921628,1.0,5.0,30U,704112.8857082356,5638807.47985593,88130.92352364285,-76.70476601085193,-75.85847011002647
1962,133974.380783,704112903.4548116,5638807404.754727,88136.85599353678,10.375,-3.375,10.8125,1.003921628,1.0,,,704112.9034548114,5638807.404754728,88136.85599353678,-76.57315325061592,-75.29597011002647
1963,134041.584689,704112922.3899182,5638807325.438346,88143.22604381405,10.1875,-3.25,10.625,1.003921628,2.0,5.0,30U,704112.9223899178,5638807.325438345,88143.22604381405,-76.52130179032389,-75.10847011002647
1964,134106.655991,704112940.8058032,5638807248.604831,88149.58889579462,10.0,-3.5,10.4375,1.003921628,2.0,5.0,30U,704112.9408058032,5638807.24860483,88149.58889579462,-76.32206945854898,-74.92097011002647
1965,134175.494428,704112960.5975226,5638807167.279808,88156.23485061522,9.75,-3.5,10.875,1.003921628,6.0,,,704112.9605975224,5638807.167279811,88156.23485061522,-76.26481834570285,-74.67097011002647
1966,134244.717449,704112980.6043267,5638807085.427062,88163.07278367157,9.625,-3.5625,11.625,1.003921628,8.0,5.0,30U,704112.980604327,5638807.085427062,88163.07278367157,-76.07905842738569,-74.54597011002647
1967,134314.161772,704113000.9916507,5638807003.174646,88170.09526743599,9.875,-3.375,11.375,1.003921628,7.0,5.0,30U,704113.0009916498,5638807.003174644,88170.09526743599,-76.15211470967876,-74.79597011002647
1968,134375.082866,704113018.735906,5638806931.19273,88176.34528527509,10.5625,-3.75,11.0,1.003921628,6.0,,,704113.0187359061,5638806.931192728,88176.34528527509,-75.90187723674944,-75.48347011002647
1969,134444.117032,704113039.2901722,5638806849.351415,88183.45202440035,11.3125,-3.125,10.875,1.003921628,3.0,5.0,30U,704113.0392901725,5638806.849351415,88183.45202440035,-75.88969359162763,-76.23347011002647
1970,134506.368855,704113057.8480242,5638806775.525717,88190.16584510692,12.0,-3.25,11.5625,1.003921628,2.0,5.0,30U,704113.0578480243,5638806.775525717,88190.16584510692,-75.62542479570868,-76.92097011002647
1971,134576.186772,704113079.1186036,5638806692.529397,88197.52061655151,12.375,-2.875,11.75,1.003921628,0.0,,,704113.0791186036,5638806.692529401,88197.52061655151,-75.59488174959824,-77.29597011002647
1972,134643.16073,704113099.5755486,5638806612.8844,88204.77029162624,12.25,-2.6875,11.375,1.003921628,0.0,5.0,30U,704113.0995755487,5638806.612884398,88204.77029162625,-75.4688790759991,-77.17097011002647
1973,134707.604272,704113119.4605533,5638806536.166718,88211.83557108161,12.1875,-2.625,11.5,1.003921628,0.0,5.0,30U,704113.1194605533,5638806.536166717,88211.83557108161,-75.26288636853917,-77.10847011002647
1974,134774.990574,704113140.5809604,5638806455.872452,88219.24133283798,12.1875,-2.1875,10.9375,1.003921628,0.0,,,704113.1405809599,5638806.455872451,88219.24133283798,-75.15859681728273,-77.10847011002647
1975,134843.531616,704113162.2527143,5638806374.087493,88226.89805133057,11.5625,-2.0625,11.9375,1.003921628,2.0,5.0,30U,704113.1622527144,5638806.374087496,88226.89805133057,-75.0159238101026,-76.48347011002647
1976,134909.113751,704113183.241521,5638806295.669031,88234.32216073769,10.9375,-2.625,11.375,1.003921628,0.0,5.0,30U,704113.1832415205,5638806.295669034,88234.3221607377,-74.81971479499413,-75.85847011002647
1977,134976.504116,704113205.135427,5638806214.976345,88241.9894226177,10.8125,-2.5625,11.625,1.003921628,0.0,,,704113.2051354267,5638806.214976345,88241.9894226177,-74.73183902035805,-75.73347011002647
1978,135043.001147,704113226.8940482,5638806135.266216,88249.70603225188,10.6875,-3.0,11.1875,1.003921628,-1.0,5.0,30U,704113.2268940485,5638806.135266215,88249.70603225188,-74.58064869188286,-75.60847011002647
1979,135106.522918,704113247.9344702,5638806058.980089,88257.01834403562,11.0,-3.8125,11.6875,1.003921628,1.0,5.0,30U,704113.2479344697,5638806.058980093,88257.01834403562,-74.4178276861843,-75.92097011002647
1980,135175.037813,704113270.9263848,5638805976.533276,88264.73575667186,10.375,-3.0625,11.9375,1.003921628,0.0,,,704113.2709263846,5638805.976533273,88264.73575667186,-74.31698966047236,-75.29597011002647
1981,135244.30349,704113294.3620969,5638805893.063067,88272.66135097876,10.6875,-3.5,12.5,1.003921628,0.0,5.0,30U,704113.2943620972,5638805.8930630665,88272.66135097876,-74.13989501782817,-75.60847011002647
1982,135311.201407,704113317.32325,5638805812.243775,88280.24674181732,10.125,-3.5,12.25,1.003921628,2.0,5.0,30U,704113.3173232505,5638805.812243771,88280.24674181732,-73.98959638766246,-75.04597011002647
1983,135373.635209,704113338.9792542,5638805736.772035,88287.34412431704,9.625,-3.375,12.0,1.003921628,0.0,,,704113.3389792539,5638805.736772035,88287.34412431704,-73.89423554514565,-74.54597011002647
1984,135443.629324,704113363.461963,5638805651.98172,88295.34303178334,9.75,-3.3125,11.875,1.003921628,0.0,5.0,30U,704113.3634619628,5638805.651981719,88295.34303178334,-73.71507146136378,-74.67097011002647
1985,135513.708542,704113388.3302907,5638805566.855554,88303.31305561497,9.4375,-2.9375,12.25,1.003921628,0.0,5.0,30U,704113.3883302908,5638805.566855553,88303.31305561497,-73.58281629995082,-74.35847011002647
1986,135575.098542,704113410.3430723,5638805492.145271,88310.34983897247,9.0,-3.1875,13.25,1.003921628,1.0,,,704113.4103430723,5638805.49214527,88310.34983897247,-73.51833262400771,-73.92097011002647
1987,135642.615574,704113434.6944116,5638805409.839827,88318.1512075924,8.8125,-3.8125,13.0,1.003921628,0.0,5.0,30U,704113.4346944117,5638805.409839829,88318.1512075924,-73.4198536513004,-73.73347011002647
1988,135712.878647,704113460.2700685,5638805323.939284,88326.21772654942,8.75,-3.75,13.1875,1.003921628,0.0,5.0,30U,704113.4602700692,5638805.323939283,88326.21772654942,-73.21221182767101,-73.67097011002647
1989,135776.286615,704113483.6719166,5638805246.368879,88333.32875861893,8.125,-3.5625,12.875,1.003921628,0.0,,,704113.4836719168,5638805.246368877,88333.32875861893,-73.15368560200454,-73.04597011002647
1990,135842.600834,704113508.2742039,5638805165.119592,88340.87513753046,8.25,-3.5,13.0625,1.003921628,-1.0,5.0,30U,704113.5082742035,5638805.165119591,88340.87513753047,-72.9792687941474,-73.17097011002647
1991,135909.988907,704113533.6115813,5638805082.35189,88348.31448493882,7.3125,-3.25,13.9375,1.003921628,-1.0,5.0,30U,704113.5336115813,5638805.082351885,88348.31448493882,-72.82187879474918,-72.23347011002647
1992,135976.631303,704113558.9430573,5638805000.408354,88355.47512063508,7.375,-3.1875,14.0,1.003921628,-2.0,,,704113.5589430574,5638805.000408351,88355.47512063508,-72.75096518136564,-72.29597011002647
1993,136043.157084,704113584.3826796,5638804918.474501,88362.75457050011,7.0,-3.3125,14.25,1.003921628,-2.0,5.0,30U,704113.5843826798,5638804.918474504,88362.75457050011,-72.63183102662981,-71.92097011002647
1994,136111.016094,704113610.5876559,5638804834.691237,88370.03958101846,6.0,-3.8125,14.125,1.003921628,-2.0,5.0,30U,704113.6105876558,5638804.834691236,88370.03958101846,-72.41898083888316,-70.92097011002647
1995,136175.915313,704113636.009713,5638804754.45855,88376.86908942899,6.0625,-4.5,14.4375,1.003921628,0.0,,,704113.6360097128,5638804.754458548,88376.86908942899,-72.41275932737852,-70.98347011002647
1996,136244.176563,704113662.7939379,5638804669.958688,88384.22078263975,4.6875,-4.5625,14.5625,1.003921628,0.0,5.0,30U,704113.6627939378,5638804.669958687,88384.22078263975,-72.29761293671953,-69.60847011002647
1997,136312.713438,704113689.9383981,5638804584.916086,88391.48587493443,4.75,-4.5,14.3125,1.003921628,1.0,5.0,30U,704113.689938398,5638804.584916086,88391.48587493443,-72.05684754292685,-69.67097011002647
1998,136374.474011,704113714.7970272,5638804508.150016,88397.85721414334,4.25,-4.5,14.5625,1.003921628,0.0,,,704113.7147970273,5638804.508150014,88397.85721414334,-72.25174601443183,-69.17097011002647
1999,136450.041146,704113744.8559825,5638804414.236004,88405.98573790879,3.75,-5.4375,14.5,1.003921628,0.0,5.0,30U,704113.7448559831,5638804.414236006,88405.98573790879,-71.9220372405419,-68.67097011002647
2000,136511.832969,704113770.0311011,5638804337.1122,88412.49140809916,3.8125,-5.75,14.5,1.003921628,1.0,5.0,30U,704113.770031101,5638804.337112198,88412.49140809916,-71.8989907838079,-68.73347011002647
2001,136577.541771,704113796.8326689,5638804255.117587,88419.48536889012,2.875,-5.125,14.0625,1.003921628,0.0,,,704113.7968326691,5638804.255117588,88419.48536889012,-71.86260594779446,-67.79597011002647
2002,136643.377865,704113823.78573,5638804172.836479,88426.62455800164,2.8125,-4.75,13.9375,1.003921628,0.0,5.0,30U,704113.8237857297,5638804.172836483,88426.62455800164,-71.94498425397938,-67.73347011002647
