Frame,Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],GPS quality,UTM zone,fitted x deg 1,Y fitted [mm],Z fitted [mm],GPS fitted heading [degrees],corrected IMU heading [degrees]
3747,259173.969485,704156020.1012195,5638676284.625465,97895.42359388826,48.625,12.5625,6.375,1.003921628,-8.0,,,704156.0201012203,5638676.284625468,97895.42359388826,-105.40327062058095,-114.97879664911328
3748,259241.261047,704156002.8962861,5638676222.177269,97909.6018011471,47.625,11.9375,6.0,1.003921628,-5.0,5.0,30U,704156.0028962861,5638676.222177272,97909.60180114712,-105.07787193229797,-113.97879664911328
3749,259305.344641,704155986.8634168,5638676162.665441,97923.2777333734,46.5,11.1875,6.75,1.003921628,-4.0,2.0,30U,704155.9868634166,5638676.162665442,97923.2777333734,-104.82994101250183,-112.85379664911328
3750,259375.856099,704155969.5427727,5638676097.247872,97938.3513517401,45.875,10.9375,7.625,1.003921628,0.0,,,704155.9695427722,5638676.097247871,97938.3513517401,-104.79090857328087,-112.22879664911328
3751,259445.695578,704155952.4184012,5638676032.393063,97953.35336272905,45.4375,11.25,7.75,1.003921628,1.0,2.0,30U,704155.9524184015,5638676.032393063,97953.35336272905,-104.55830966699985,-111.79129664911328
3752,259511.743703,704155936.4955709,5638675971.081523,97967.8243334798,45.375,11.625,8.375,1.003921628,2.0,2.0,30U,704155.9364955713,5638675.97108152,97967.8243334798,-104.21385495694216,-111.72879664911328
3753,259573.729693,704155921.9742678,5638675913.752189,97981.73722199646,45.5625,11.4375,8.4375,1.003921628,1.0,,,704155.9219742682,5638675.913752187,97981.73722199646,-104.19952092793386,-111.91629664911328
3754,259638.132037,704155906.8793523,5638675854.095571,97996.14770434015,45.6875,11.75,9.3125,1.003921628,0.0,2.0,30U,704155.9068793529,5638675.854095565,97996.14770434015,-104.0530291120138,-112.04129664911328
3755,259706.479016,704155891.0388591,5638675790.812391,98011.51900307884,45.75,13.3125,9.875,1.003921628,1.0,2.0,30U,704155.8910388591,5638675.79081239,98011.51900307884,-103.82416564159962,-112.10379664911328
3756,259775.467609,704155875.3334671,5638675726.987709,98027.02132395956,45.125,13.5625,8.8125,1.003921628,1.0,,,704155.8753334671,5638675.726987707,98027.02132395956,-103.7359493911748,-111.47879664911328
3757,259841.380943,704155860.4176154,5638675665.9668455,98041.91454041276,44.125,13.875,9.3125,1.003921628,2.0,2.0,30U,704155.8604176156,5638675.665966842,98041.91454041276,-103.67264801142898,-110.47879664911328
3758,259911.852453,704155844.541163,5638675600.703632,98057.71325379996,44.0625,14.0625,8.25,1.003921628,0.0,5.0,30U,704155.8445411633,5638675.600703633,98057.7132538,-103.3901527497312,-110.41629664911328
3759,259976.012141,704155830.4423394,5638675541.477818,98072.32305198112,43.875,14.875,7.875,1.003921628,1.0,,,704155.8304423394,5638675.541477815,98072.32305198112,-103.42996955156208,-110.22879664911328
3760,260043.711411,704155815.4864217,5638675478.844785,98087.5949551743,44.3125,13.6875,7.875,1.003921628,3.0,2.0,30U,704155.8154864219,5638675.478844785,98087.59495517433,-103.195797388468,-110.66629664911328
3761,260111.508807,704155800.7572808,5638675416.026043,98102.78040774271,43.75,13.25,7.5,1.003921628,2.0,2.0,30U,704155.8007572811,5638675.416026047,98102.78040774271,-102.95464534225346,-110.10379664911328
3762,260178.130266,704155786.552024,5638675354.273337,98117.66585103798,43.75,13.5,7.4375,1.003921628,1.0,,,704155.7865520242,5638675.354273341,98117.66585103798,-103.08176132879557,-110.10379664911328
3763,260250.703443,704155770.8790394,5638675286.825442,98133.65147095096,43.1875,12.625,6.75,1.003921628,1.0,2.0,30U,704155.7708790393,5638675.286825448,98133.65147095096,-102.42732893524531,-109.54129664911328
3764,260310.25912,704155758.6931106,5638675231.526449,98147.10302988504,43.4375,12.0625,5.5625,1.003921628,2.0,2.0,30U,704155.7586931108,5638675.231526447,98147.10302988504,-102.25612659238176,-109.79129664911328
3765,260374.818755,704155745.64103,5638675171.443193,98161.3410099561,43.3125,11.5625,6.375,1.003921628,0.0,,,704155.74564103,5638675.171443193,98161.3410099561,-102.5317183536589,-109.66629664911328
3766,260447.453547,704155730.5720634,5638675103.64911,98177.05512923814,43.0625,11.5625,6.75,1.003921628,0.0,2.0,30U,704155.7305720638,5638675.103649109,98177.05512923814,-101.90751066953464,-109.41629664911328
3767,260511.898234,704155717.8541218,5638675043.337332,98191.06518945751,42.4375,12.1875,5.75,1.003921628,0.0,2.0,30U,704155.7178541223,5638675.043337335,98191.06518945751,-101.6884358651647,-108.79129664911328
3768,260577.082974,704155705.2257636,5638674982.295256,98205.29033923088,42.0,12.25,4.25,1.003921628,0.0,,,704155.7052257634,5638674.982295255,98205.29033923088,-101.67932194660864,-108.35379664911328
3769,260641.451151,704155692.7488947,5638674921.937042,98219.2613169284,41.8125,13.8125,4.6875,1.003921628,0.0,2.0,30U,704155.6927488947,5638674.921937045,98219.2613169284,-101.46655786574968,-108.16629664911328
3770,260708.192453,704155680.0079938,5638674859.125885,98233.60886526272,42.0,13.4375,6.75,1.003921628,0.0,2.0,30U,704155.6800079936,5638674.859125882,98233.60886526272,-101.20472678485726,-108.35379664911328
3771,260774.505369,704155667.608909,5638674796.533036,98247.62277992538,41.1875,13.875,5.0625,1.003921628,3.0,,,704155.6676089088,5638674.79653303,98247.62277992538,-101.36381499338586,-107.54129664911328
3772,260844.481151,704155654.2947782,5638674730.2864,98262.15609401897,41.0,13.8125,4.75,1.003921628,5.0,2.0,30U,704155.6542947784,5638674.7302864,98262.15609401897,-100.84259650303215,-107.35379664911328
3773,260906.78688,704155642.965027,5638674671.132726,98275.0682322938,40.125,13.0,4.0,1.003921628,8.0,5.0,30U,704155.6429650268,5638674.671132725,98275.0682322938,-101.00266389373678,-106.47879664911328
3774,260974.40938,704155630.4487863,5638674606.758229,98288.7816841164,41.3125,11.3125,3.75,1.003921628,9.0,,,704155.6304487865,5638674.60675823,98288.7816841164,-101.17668920625827,-107.66629664911328
3775,261043.241619,704155617.4906393,5638674541.174771,98302.5962194913,41.375,12.125,5.125,1.003921628,9.0,2.0,30U,704155.6174906392,5638674.541174775,98302.5962194913,-101.12387316775424,-107.72879664911328
3776,261113.172401,704155604.3186988,5638674474.184596,98316.22444103782,41.75,12.125,4.4375,1.003921628,7.0,2.0,30U,704155.6043186986,5638674.474184592,98316.22444103782,-101.14773327551036,-108.10379664911328
3777,261184.128286,704155590.8928511,5638674406.052974,98329.90818647936,43.0,12.0,4.3125,1.003921628,3.0,,,704155.5908928511,5638674.406052972,98329.90818647936,-100.54854568077668,-109.35379664911328
3778,261244.385005,704155580.0753802,5638674347.961855,98341.41055479411,43.5,12.75,4.8125,1.003921628,1.0,2.0,30U,704155.5800753802,5638674.347961852,98341.41055479411,-101.3287984471304,-109.85379664911328
3779,261315.540786,704155566.3401049,5638674279.40287,98354.91409897026,43.1875,14.4375,3.5625,1.003921628,0.0,2.0,30U,704155.566340105,5638674.279402873,98354.91409897024,-100.81526793586306,-109.54129664911328
3780,261376.712192,704155555.0379364,5638674220.240487,98366.5547652245,43.3125,12.6875,3.0,1.003921628,0.0,,,704155.5550379363,5638674.220240486,98366.5547652245,-101.63762476844744,-109.66629664911328
3781,261448.453182,704155540.7682135,5638674150.954839,98379.92603673764,42.75,12.8125,3.5,1.003921628,0.0,2.0,30U,704155.5407682136,5638674.150954838,98379.92603673764,-101.3705667841923,-109.10379664911328
3782,261512.609744,704155528.2789223,5638674088.850217,98391.83076965388,42.75,12.6875,4.125,1.003921628,1.0,2.0,30U,704155.5282789228,5638674.088850218,98391.83076965388,-101.40005383200868,-109.10379664911328
3783,261575.23214,704155516.0145175,5638674028.025847,98403.27600351254,42.9375,11.9375,5.125,1.003921628,0.0,,,704155.5160145179,5638674.028025842,98403.27600351254,-102.13785682067623,-109.29129664911328
3784,261646.358338,704155501.1997147,5638673959.143047,98416.1503191781,42.25,10.75,4.9375,1.003921628,2.0,2.0,30U,704155.5011997146,5638673.959143045,98416.1503191781,-102.07773391973268,-108.60379664911328
3785,261712.231202,704155487.483495,5638673895.041066,98427.9791523341,41.5,11.0625,4.1875,1.003921628,2.0,2.0,30U,704155.487483495,5638673.895041067,98427.9791523341,-102.29638196689564,-107.85379664911328
3786,261778.645161,704155473.3872123,5638673830.370057,98439.7876313283,41.375,11.625,3.9375,1.003921628,3.0,,,704155.4733872126,5638673.830370058,98439.78763132828,-102.5754548486732,-107.72879664911328
3787,261845.176619,704155458.9330239,5638673765.575369,98451.45860479937,40.875,12.4375,4.6875,1.003921628,3.0,2.0,30U,704155.4589330239,5638673.765575362,98451.45860479937,-102.99247021322464,-107.22879664911328
3788,261915.322452,704155443.177019,5638673697.287662,98463.81287570726,40.5625,12.375,3.9375,1.003921628,3.0,2.0,30U,704155.443177019,5638673.697287665,98463.81287570726,-102.65152887724491,-106.91629664911328
3789,261975.201202,704155430.0022851,5638673638.595288,98474.16647213852,40.5625,11.875,3.25,1.003921628,3.0,,,704155.4300022854,5638673.63859529,98474.16647213852,-103.62022613100396,-106.91629664911328
3790,262048.743963,704155412.6468017,5638673566.966969,98486.7986437456,41.125,12.875,3.5,1.003921628,1.0,2.0,30U,704155.412646802,5638673.566966965,98486.7986437456,-103.30766158947216,-107.47879664911328
3791,262112.00115,704155397.9634701,5638673504.889178,98497.57052534682,41.1875,12.25,3.625,1.003921628,1.0,2.0,30U,704155.3979634705,5638673.504889181,98497.57052534682,-103.61002217353428,-107.54129664911328
3792,262177.064744,704155382.484456,5638673440.95554,98508.27224300952,41.125,11.3125,3.875,1.003921628,1.0,,,704155.3824844563,5638673.440955538,98508.27224300952,-104.13499455504768,-107.47879664911328
3793,262245.824483,704155365.5255526,5638673373.613418,98519.56980403353,40.9375,11.1875,3.5,1.003921628,3.0,2.0,30U,704155.3655255523,5638673.373613417,98519.56980403353,-104.37633624237792,-107.29129664911328
3794,262314.52714,704155348.2257557,5638673306.119443,98530.6082964005,39.9375,10.6875,3.125,1.003921628,5.0,2.0,30U,704155.3482257556,5638673.306119444,98530.6082964005,-104.40664313491207,-106.29129664911328
3795,262380.107713,704155331.6186472,5638673241.47015,98540.84716243192,40.875,11.8125,3.3125,1.003921628,6.0,,,704155.3316186476,5638673.241470148,98540.84716243192,-104.64061029409145,-107.22879664911328
3796,262443.365942,704155315.3190616,5638673179.076404,98550.56052781866,40.6875,11.8125,4.0,1.003921628,3.0,2.0,30U,704155.3153190615,5638673.179076403,98550.56052781866,-105.02023942962433,-107.04129664911328
3797,262510.223546,704155297.6516651,5638673113.233825,98560.71059897944,41.125,12.375,4.0,1.003921628,2.0,2.0,30U,704155.2976516648,5638673.113233824,98560.71059897944,-105.52318942414443,-107.47879664911328
3798,262584.150629,704155277.5111643,5638673040.723498,98571.8516684786,41.4375,12.25,5.5625,1.003921628,1.0,,,704155.2775111643,5638673.0407235,98571.8516684786,-105.36644627679097,-107.79129664911328
3799,262643.925681,704155261.2832509,5638672981.673382,98580.53481274372,41.5,12.3125,6.1875,1.003921628,1.0,2.0,30U,704155.2612832511,5638672.981673383,98580.53481274372,-106.04851267805935,-107.85379664911328
3800,262712.840369,704155241.8015368,5638672913.949044,98590.65750037848,42.0625,12.6875,6.375,1.003921628,2.0,2.0,30U,704155.2418015366,5638672.913949044,98590.65750037848,-106.16213821545249,-108.41629664911328
3801,262779.295056,704155222.8316674,5638672848.492909,98600.1523120914,41.375,12.0,5.4375,1.003921628,1.0,,,704155.2228316679,5638672.848492909,98600.1523120914,-106.93871903262786,-107.72879664911328
3802,262856.440108,704155199.900561,5638672773.200711,98611.49558599504,41.5,11.5625,4.75,1.003921628,1.0,2.0,30U,704155.1999005612,5638672.773200714,98611.49558599504,-106.5837736310661,-107.85379664911328
3803,262909.78891,704155184.1173146,5638672720.2020445,98618.41380769064,41.6875,11.3125,5.4375,1.003921628,1.0,2.0,30U,704155.1841173142,5638672.720202046,98618.41380769064,-107.65431481967676,-108.04129664911328
3804,262980.536202,704155162.1237764,5638672651.096993,98628.05035998912,41.25,10.75,5.875,1.003921628,0.0,,,704155.1621237765,5638672.651096993,98628.05035998912,-107.9160920895254,-107.60379664911328
3805,263043.572192,704155142.1723622,5638672589.385489,98636.37504198402,40.9375,10.1875,5.0,1.003921628,3.0,2.0,30U,704155.1421723622,5638672.589385491,98636.37504198402,-108.60300979327364,-107.29129664911328
3806,263116.145264,704155118.401381,5638672518.76372,98646.1074576944,40.9375,10.6875,4.25,1.003921628,3.0,2.0,30U,704155.1184013811,5638672.518763722,98646.1074576944,-108.95446439305618,-107.29129664911328
3807,263179.441983,704155097.1525437,5638672456.892929,98653.77178817982,40.6875,10.875,4.8125,1.003921628,10.0,,,704155.0971525441,5638672.456892926,98653.77178817985,-109.49674771204305,-107.04129664911328
3808,263246.754744,704155074.0027629,5638672391.508168,98662.18272196084,41.25,11.3125,5.5625,1.003921628,13.0,2.0,30U,704155.0740027628,5638672.391508166,98662.18272196084,-109.83667276670528,-107.60379664911328
3809,263314.089639,704155050.4113369,5638672326.111827,98670.45321204836,41.0,11.375,5.5,1.003921628,15.0,2.0,30U,704155.0504113375,5638672.326111825,98670.45321204836,-110.20031096170356,-107.35379664911328
3810,263382.648806,704155025.9638703,5638672259.666673,98678.78261753386,41.3125,10.875,4.125,1.003921628,13.0,,,704155.0259638698,5638672.259666666,98678.78261753389,-110.62902103186588,-107.66629664911328
3811,263444.898962,704155003.2335954,5638672199.28663,98686.08488636171,42.9375,10.375,3.625,1.003921628,14.0,2.0,30U,704155.0032335959,5638672.199286631,98686.08488636171,-111.04766464679238,-109.29129664911328
3812,263513.539379,704154977.7753359,5638672133.130147,98694.61123987504,44.8125,10.4375,3.25,1.003921628,18.0,2.0,30U,704154.9777753359,5638672.133130149,98694.61123987504,-111.43211322698356,-111.16629664911328
3813,263577.919379,704154953.4176267,5638672071.079001,98702.37703454588,46.875,10.6875,3.625,1.003921628,17.0,,,704154.9534176267,5638672.071078997,98702.37703454586,-111.94036695907428,-113.22879664911328
3814,263645.554223,704154927.3272296,5638672006.308991,98710.8321142442,47.875,11.5625,2.9375,1.003921628,17.0,2.0,30U,704154.9273272295,5638672.006308992,98710.8321142442,-112.43385392082324,-114.22879664911328
3815,263713.984014,704154900.3412855,5638671940.945828,98719.21232468986,49.625,11.625,2.375,1.003921628,15.0,2.0,30U,704154.9003412859,5638671.940945831,98719.21232468986,-112.8944790733044,-115.97879664911328
3816,263779.498285,704154873.9547644,5638671878.463392,98726.89969746096,51.375,11.8125,2.75,1.003921628,7.0,,,704154.8739547642,5638671.87846339,98726.89969746096,-113.37843660926336,-117.72879664911328
3817,263847.653233,704154846.0303642,5638671813.867216,98735.2130105486,52.625,10.8125,2.25,1.003921628,0.0,2.0,30U,704154.8460303638,5638671.81386722,98735.2130105486,-113.81311769178508,-118.97879664911328
3818,263911.918337,704154819.2023894,5638671753.077761,98743.13043433652,53.3125,9.75,1.5625,1.003921628,0.0,2.0,30U,704154.819202389,5638671.753077756,98743.13043433652,-114.13392425663156,-119.66629664911328
3819,263978.130785,704154791.3274325,5638671690.861364,98751.44008633665,52.5625,9.25,1.0625,1.003921628,1.0,,,704154.7913274327,5638671.690861367,98751.44008633665,-114.56555033101137,-118.91629664911328
3820,264049.456983,704154760.9172909,5638671624.334206,98760.88777028328,51.9375,9.5625,0.625,1.003921628,0.0,2.0,30U,704154.7609172914,5638671.624334205,98760.88777028328,-114.9455328002774,-118.29129664911328
3821,264113.782035,704154733.0249953,5638671564.370223,98769.03576514946,51.375,9.25,0.6875,1.003921628,2.0,2.0,30U,704154.7330249955,5638671.564370223,98769.03576514946,-115.23499409113856,-117.72879664911328
3822,264179.419066,704154704.402016,5638671503.639598,98777.4780723807,51.3125,9.25,1.0,1.003921628,7.0,,,704154.7044020161,5638671.503639602,98777.4780723807,-115.5572300503801,-117.66629664911328
3823,264256.054326,704154670.8007399,5638671433.373767,98788.171197387,51.0625,10.0625,1.125,1.003921628,13.0,2.0,30U,704154.6708007399,5638671.433373771,98788.171197387,-116.26236636475087,-117.41629664911328
3824,264314.16167,704154644.5202419,5638671380.111175,98795.65713490972,51.3125,9.5,0.9375,1.003921628,18.0,2.0,30U,704154.6445202421,5638671.3801111765,98795.65713490974,-116.3093116889974,-117.66629664911328
3825,264381.424639,704154614.3638111,5638671319.119232,98805.1951479516,52.0,10.25,0.8125,1.003921628,18.0,,,704154.6143638109,5638671.319119232,98805.1951479516,-116.82056317681464,-118.35379664911328
3826,264447.548337,704154584.2022258,5638671259.462655,98814.77072885584,53.625,10.4375,1.0,1.003921628,15.0,2.0,30U,704154.5842022259,5638671.259462653,98814.77072885584,-117.12115093062692,-119.97879664911328
3827,264513.347191,704154554.00676,5638671200.509213,98824.70307707226,55.3125,10.1875,1.8125,1.003921628,4.0,2.0,30U,704154.5540067601,5638671.200509214,98824.70307707226,-117.45426215539796,-121.66629664911328
3828,264578.534378,704154523.9470091,5638671142.65225,98834.98326221696,57.3125,10.5,1.1875,1.003921628,1.0,,,704154.5239470089,5638671.142652251,98834.98326221696,-117.82107814957284,-123.66629664911328
3829,264647.559066,704154491.7989169,5638671081.732303,98846.32716301354,57.5625,11.1875,0.4375,1.003921628,0.0,2.0,30U,704154.4917989166,5638671.081732302,98846.32716301354,-118.29902017038222,-123.91629664911328
3830,264712.773858,704154461.0414584,5638671024.60716,98857.23170670094,57.375,10.9375,1.375,1.003921628,0.0,2.0,30U,704154.461041458,5638671.024607162,98857.23170670094,-118.52149023103328,-123.72879664911328
3831,264778.132191,704154430.1443163,5638670967.75257,98868.49587738444,57.375,11.5625,1.625,1.003921628,1.0,,,704154.4301443164,5638670.96775257,98868.49587738444,-118.688110546357,-123.72879664911328
3832,264854.625316,704154393.9115549,5638670901.539468,98882.35765788212,57.25,10.9375,2.25,1.003921628,6.0,2.0,30U,704154.3939115551,5638670.901539463,98882.35765788212,-119.48985724715322,-123.60379664911328
3833,264917.63818,704154363.3721002,5638670847.5388565,98893.6683249779,56.8125,11.75,1.9375,1.003921628,10.0,2.0,30U,704154.3633721004,5638670.847538857,98893.6683249779,-119.90814164403376,-123.16629664911328
3834,264978.983753,704154333.4331135,5638670795.490481,98904.86133793452,57.0625,12.0625,2.3125,1.003921628,16.0,,,704154.333433113,5638670.795490478,98904.86133793452,-120.09758804661124,-123.41629664911328
3835,265047.200837,704154300.0161691,5638670737.837631,98917.82349684066,57.875,11.3125,2.125,1.003921628,15.0,2.0,30U,704154.300016169,5638670.737837631,98917.82349684066,-120.2843229532732,-124.22879664911328
3836,265116.260159,704154266.0945158,5638670679.751196,98931.28433178853,58.875,11.9375,2.625,1.003921628,8.0,2.0,30U,704154.2660945154,5638670.679751199,98931.28433178853,-120.74765777703104,-125.22879664911328
3837,265180.074587,704154234.4893906,5638670626.622821,98943.90396870296,59.5625,12.1875,2.125,1.003921628,1.0,,,704154.2344893906,5638670.6266228175,98943.903968703,-120.60649309402532,-125.91629664911328
3838,265257.909899,704154196.1318823,5638670561.780587,98960.0404136684,61.125,12.375,2.6875,1.003921628,0.0,2.0,30U,704154.1961318827,5638670.561780586,98960.0404136684,-121.76847965441245,-127.47879664911328
3839,265315.857139,704154166.7471333,5638670514.329567,98972.11959007714,60.9375,12.1875,3.5625,1.003921628,0.0,2.0,30U,704154.1667471335,5638670.514329569,98972.11959007714,-121.65115766933953,-127.29129664911328
3840,265379.304586,704154134.8191385,5638670462.535034,98985.79668166088,60.75,12.1875,3.5,1.003921628,0.0,,,704154.1348191383,5638670.462535033,98985.79668166088,-121.92872852774472,-127.10379664911328
3841,265445.63443,704154101.2081668,5638670408.597049,99000.50485745475,60.375,12.75,3.5625,1.003921628,2.0,2.0,30U,704154.1012081667,5638670.408597051,99000.50485745475,-121.63571851983102,-126.72879664911328
3842,265519.908701,704154063.9436524,5638670348.108973,99017.58701697958,60.5,12.5625,4.0,1.003921628,0.0,2.0,30U,704154.0639436526,5638670.348108973,99017.58701697958,-122.22730983211918,-126.85379664911328
3843,265584.225055,704154031.3793492,5638670296.452356,99032.7511610026,60.25,12.875,4.125,1.003921628,0.0,,,704154.0313793495,5638670.296452358,99032.7511610026,-122.49747571745104,-126.60379664911328
3844,265650.371357,704153997.6697724,5638670243.533778,99048.80813235285,60.125,12.625,3.875,1.003921628,0.0,2.0,30U,704153.9976697721,5638670.243533776,99048.80813235285,-122.54145519604243,-126.47879664911328
3845,265716.469795,704153964.0520024,5638670190.848606,99065.25627196042,59.75,12.75,3.3125,1.003921628,0.0,2.0,30U,704153.9640520024,5638670.190848607,99065.25627196042,-122.50980599155042,-126.10379664911328
3846,265783.748076,704153929.9192429,5638670137.291137,99082.42294177155,59.625,12.5625,4.125,1.003921628,1.0,2.0,30U,704153.929919243,5638670.137291136,99082.42294177155,-122.68688326277118,-125.97879664911328
3847,265848.483493,704153896.9683789,5638670085.939037,99099.20648661518,59.4375,12.4375,4.625,1.003921628,0.0,,,704153.8969683793,5638670.085939036,99099.20648661518,-122.80382521636348,-125.79129664911328
3848,265914.905732,704153863.0937893,5638670033.383667,99116.82105689468,59.4375,12.25,4.3125,1.003921628,1.0,2.0,30U,704153.8630937894,5638670.033383668,99116.82105689468,-122.86131570684648,-125.79129664911328
3849,265979.450003,704153830.1794649,5638669982.430471,99134.31585330832,58.8125,12.3125,3.8125,1.003921628,0.0,,,704153.8301794651,5638669.982430468,99134.31585330832,-122.8479407319694,-125.16629664911328
3850,266049.442451,704153794.47723,5638669927.133113,99153.63247859298,59.0,12.125,3.75,1.003921628,0.0,2.0,30U,704153.7944772299,5638669.927133111,99153.63247859298,-122.88216790097434,-125.35379664911328
3851,266115.620211,704153760.6640196,5638669874.830158,99172.07703325074,58.8125,12.3125,3.625,1.003921628,0.0,2.0,30U,704153.7606640197,5638669.87483016,99172.07703325074,-122.67147387464854,-125.16629664911328
3852,266183.545784,704153726.1450545,5638669821.002415,99191.24504553784,58.8125,11.9375,3.6875,1.003921628,2.0,2.0,30U,704153.7261450544,5638669.821002415,99191.24504553786,-122.7675246750722,-125.16629664911328
3853,266250.79094,704153691.8986746,5638669767.796228,99210.30283035204,58.375,11.625,3.8125,1.003921628,0.0,,,704153.6918986744,5638669.76779623,99210.30283035204,-123.00613376775551,-124.72879664911328
3854,266315.263492,704153658.9339044,5638669717.046833,99229.01748268494,58.8125,12.1875,4.0625,1.003921628,0.0,2.0,30U,704153.6589339047,5638669.717046831,99229.01748268494,-122.7396394810657,-125.16629664911328
3855,266383.323805,704153624.3319068,5638669663.230616,99248.9123169572,58.8125,11.875,4.1875,1.003921628,2.0,2.0,30U,704153.6243319067,5638669.663230614,99248.9123169572,-122.93906039052284,-125.16629664911328
3856,266450.148492,704153590.1734922,5638669610.508585,99268.62836244544,58.5,11.75,3.6875,1.003921628,0.0,,,704153.590173492,5638669.610508589,99268.62836244544,-123.08206843685,-124.85379664911328
3857,266516.233805,704153556.3241453,5638669558.54826,99288.4980164677,58.25,12.75,3.75,1.003921628,1.0,2.0,30U,704153.5563241458,5638669.558548258,99288.4980164677,-122.9038750599702,-124.60379664911328
3858,266584.299534,704153521.5878514,5638669504.862082,99309.18118529102,58.5,12.4375,4.4375,1.003921628,1.0,,,704153.5215878517,5638669.504862084,99309.18118529102,-123.08564643671644,-124.85379664911328
3859,266653.512451,704153486.1200051,5638669450.424711,99330.56534138712,58.3125,12.5,4.625,1.003921628,2.0,2.0,30U,704153.4861200051,5638669.450424712,99330.56534138712,-123.25441644963394,-124.66629664911328
3860,266717.873701,704153452.9846313,5638669399.893363,99350.84458902045,58.25,12.5625,5.0625,1.003921628,2.0,2.0,30U,704153.4529846307,5638669.399893362,99350.84458902045,-123.0120989485336,-124.60379664911328
3861,266792.299065,704153414.8019495,5638669341.124358,99374.24831742232,57.5625,12.625,4.75,1.003921628,2.0,2.0,30U,704153.4148019499,5638669.341124362,99374.24831742232,-123.82123435948203,-123.91629664911328
3862,266850.073961,704153384.655676,5638669296.128481,99392.99651435426,58.0,12.8125,5.1875,1.003921628,4.0,,,704153.3846556761,5638669.296128479,99392.99651435426,-123.48744898828828,-124.35379664911328
3863,266917.214169,704153349.852119,5638669243.521001,99414.82498911466,57.8125,12.75,4.875,1.003921628,11.0,2.0,30U,704153.3498521189,5638669.243521005,99414.82498911466,-123.42616963578372,-124.16629664911328
3864,266985.477034,704153314.4959874,5638669189.953876,99437.25626958277,57.9375,12.8125,4.875,1.003921628,12.0,2.0,30U,704153.3144959878,5638669.189953872,99437.25626958277,-123.77911236784496,-124.29129664911328
3865,267046.268805,704153282.7752508,5638669142.532615,99457.80741810924,58.3125,12.875,4.4375,1.003921628,8.0,,,704153.2827752506,5638669.142532612,99457.80741810924,-123.41601082236338,-124.66629664911328
3866,267116.85344,704153246.2120365,5638669087.115289,99481.73446796628,59.375,13.0,4.375,1.003921628,2.0,2.0,30U,704153.2462120367,5638669.087115291,99481.73446796628,-123.46097910093948,-125.72879664911328
3867,267184.434482,704153211.136634,5638669034.043646,99504.82145321116,59.875,14.0,4.125,1.003921628,0.0,,,704153.2111366338,5638669.034043642,99504.82145321116,-123.66402075632038,-126.22879664911328
3868,267248.650315,704153177.6637259,5638668983.784794,99527.26347704936,59.75,14.0625,3.5625,1.003921628,0.0,2.0,30U,704153.1776637263,5638668.983784792,99527.26347704936,-123.43008812471244,-126.10379664911328
3869,267318.672294,704153141.269812,5638668928.653543,99551.9530294742,59.4375,14.625,2.625,1.003921628,0.0,2.0,30U,704153.141269812,5638668.928653543,99551.9530294742,-123.39820381114887,-125.79129664911328
3870,267386.224273,704153106.1809794,5638668875.434907,99576.08157270103,58.875,14.6875,1.9375,1.003921628,0.0,2.0,30U,704153.1061809798,5638668.875434905,99576.08157270103,-122.94527692126684,-125.22879664911328
3871,267476.671148,704153059.5493675,5638668803.478152,99607.60257230447,58.75,14.125,2.25,1.003921628,0.0,,,704153.0595493676,5638668.803478153,99607.60257230447,-122.63731854565486,-125.10379664911328
3872,267592.03219,704153000.4082624,5638668711.134355,99647.29230815456,58.3125,13.4375,3.0625,1.003921628,1.0,2.0,30U,704153.0004082626,5638668.711134354,99647.29230815456,-122.92737580528132,-124.66629664911328
3873,267669.17495,704152960.561251,5638668649.604731,99675.32573164976,57.75,13.6875,2.3125,1.003921628,0.0,,,704152.960561251,5638668.649604734,99675.32573164976,-123.49423403699944,-124.10379664911328
3874,267723.144013,704152932.2506154,5638668606.822675,99696.38937509406,58.0,13.8125,2.125,1.003921628,2.0,2.0,30U,704152.9322506157,5638668.606822676,99696.38937509406,-122.91077231798414,-124.35379664911328
3875,267794.504377,704152895.2173202,5638668549.60151,99723.31166129716,57.5,13.5625,2.125,1.003921628,1.0,2.0,30U,704152.8952173201,5638668.549601509,99723.31166129716,-122.75006597671558,-123.85379664911328
3876,267863.165783,704152859.6426739,5638668494.29467,99749.54497416242,57.5,13.875,2.6875,1.003921628,3.0,,,704152.8596426741,5638668.494294668,99749.54497416242,-122.81982833112976,-123.85379664911328
3877,267928.675523,704152825.6734107,5638668441.62473,99774.87990885224,57.1875,13.9375,3.0625,1.003921628,2.0,5.0,30U,704152.8256734108,5638668.441624728,99774.87990885224,-122.88636458787563,-123.54129664911328
3878,267984.29344,704152796.6068689,5638668396.671245,99797.24903723176,56.9375,13.5,2.8125,1.003921628,6.0,2.0,30U,704152.7966068691,5638668.396671241,99797.24903723176,-122.6019373916763,-123.29129664911328
3879,268054.274429,704152760.2780616,5638668339.869699,99824.43463207976,56.9375,13.75,2.1875,1.003921628,7.0,,,704152.7602780614,5638668.339869699,99824.43463207976,-122.66588771625555,-123.29129664911328
