Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Speed, Steering angle [degrees], GPS quality
6047.920935, 704051014.0722245, 5638924534.360162, 89400.0, 359.875, -5.5625, 4.0, 0.0549019612, 2.0, 5.0
6117.758851, 704051025.0697428, 5638924553.349602, 89400.0, 359.875, -5.5625, 4.0, 0.0549019612, 0.0, 5.0
6181.643643, , , , 359.875, -5.5625, 4.0, 0.1019607857, 0.0, 
6248.358591, 704051013.3441906, 5638924552.88888, 89400.0, 359.875, -5.5625, 4.0, 0.1019607857, 0.0, 5.0
6321.097758, 704051013.3441906, 5638924552.88888, 89400.0, 359.875, -5.5625, 4.0, 0.1019607857, 1.0, 5.0
6383.017237, , , , 359.875, -5.5625, 4.0, 0.0549019612, 0.0, 
6451.450362, 704051025.0697428, 5638924553.349602, 89400.0, 359.875, -5.5625, 4.0, 0.0941176489, 0.0, 5.0
6513.630778, , , , 359.875, -5.5625, 4.0, 0.0941176489, 0.0, 
6592.714945, 704051025.0697428, 5638924553.349602, 89400.0, 359.875, -5.5625, 4.0, 0.0941176489, 0.0, 5.0
6649.341872, 704051025.0697428, 5638924553.349602, 89400.0, 359.875, -5.5625, 4.0, 0.0862745121, 0.0, 5.0
6716.232341, 704051024.3417088, 5638924571.878322, 89300.0, 359.875, -5.5625, 4.0, 0.1019607857, 0.0, 5.0
6781.747549, , , , 359.875, -5.5625, 4.0, 0.1019607857, 2.0, 
6852.701091, 704051024.3417088, 5638924571.878322, 89300.0, 359.875, -5.5625, 4.0, 0.0705882385, 0.0, 5.0
6916.572549, , , , 359.875, -5.5625, 4.0, 0.1019607857, 0.0, 
6990.741403, 704051024.3417088, 5638924571.878322, 89300.0, 359.875, -5.5625, 4.0, 0.0941176489, 0.0, 5.0
7050.078799, 704051023.6136748, 5638924590.407037, 89300.0, 359.875, -5.5625, 4.0, 0.0941176489, 0.0, 5.0
7113.367445, , , , 359.875, -5.5625, 4.0, 0.0549019612, 0.0, 
7184.651143, 704051035.3392268, 5638924590.86776, 89300.0, 359.875, -5.5625, 4.0, 0.0941176489, 0.0, 5.0
7250.718903, 704051023.6136748, 5638924590.407037, 89300.0, 359.875, -5.5625, 4.0, 0.0941176489, 2.0, 5.0
7315.966507, , , , 359.875, -5.5625, 4.0, 0.1019607857, 0.0, 
7380.493226, 704051035.3392268, 5638924590.86776, 89300.0, 359.875, -5.5625, 4.0, 0.1019607857, 0.0, 5.0
7451.133382, 704051035.3392268, 5638924590.86776, 89300.0, 359.875, -5.5625, 4.0, 0.1019607857, 0.0, 5.0
7518.473018, 704051035.3392268, 5638924590.86776, 89300.0, 359.875, -5.5625, 4.0, 0.0862745121, 1.0, 5.0
7582.031455, , , , 359.875, -5.5625, 4.0625, 0.0549019612, 0.0, 
7650.385413, 704051035.3392268, 5638924590.86776, 89300.0, 359.875, -5.5625, 4.0625, 0.0862745121, 0.0, 5.0
7720.281767, 704051035.3392268, 5638924590.86776, 89300.0, 359.875, -5.5625, 4.0625, 0.0941176489, 3.0, 5.0
7784.389111, , , , 359.875, -5.5625, 4.0625, 0.0862745121, 0.0, 
7851.798799, 704051034.6111928, 5638924609.396478, 89300.0, 359.875, -5.5625, 4.0625, 0.1019607857, 0.0, 5.0
7919.379007, 704051034.6111928, 5638924609.396478, 89300.0, 359.875, -5.5625, 4.0625, 0.1019607857, 0.0, 5.0
7981.508017, , , , 359.875, -5.5625, 4.0625, 0.1019607857, 1.0, 
8052.516246, 704051046.3367469, 5638924609.857201, 89300.0, 359.875, -5.5625, 4.0625, 0.0392156877, 0.0, 5.0
8116.208226, 704051046.3367469, 5638924609.857201, 89300.0, 359.875, -5.5625, 4.0625, 0.0941176489, 0.0, 5.0
8184.851403, , , , 359.875, -5.5625, 4.0625, 0.1411764771, 0.0, 
8249.632028, 704051046.3367469, 5638924609.857201, 89300.0, 359.875, -5.5625, 4.0625, 0.1568627506, 0.0, 5.0
8318.23734, , , , 359.9375, -5.5625, 4.0625, 0.0941176489, 0.0, 
8386.967132, 704051046.3367469, 5638924609.857201, 89300.0, 359.9375, -5.5625, 4.0625, 0.1568627506, 0.0, 5.0
8450.546663, 704051057.3342648, 5638924628.846642, 89300.0, 359.9375, -5.5625, 4.0625, 0.180392161, 1.0, 5.0
8519.301611, 704051058.0622989, 5638924610.317924, 89300.0, 359.9375, -5.5625, 4.0625, 0.2039215714, 0.0, 5.0
8579.720309, , , , 359.9375, -5.5625, 4.0625, 0.2431372553, 0.0, 
8655.326767, 704051057.3342648, 5638924628.846642, 89300.0, 359.9375, -5.5625, 4.0625, 0.2274509817, 0.0, 5.0
8719.118746, 704051057.3342648, 5638924628.846642, 89200.0, 0.0625, -5.5625, 4.0, 0.2352941185, 1.0, 5.0
8781.834996, , , , 0.0, -5.5625, 4.0, 0.1882352978, 0.0, 
8851.390257, 704051069.0598167, 5638924629.307364, 89200.0, 0.0, -5.5, 4.0625, 0.2431372553, 0.0, 5.0
8918.864684, 704051069.787851, 5638924610.778647, 89200.0, 359.875, -5.4375, 4.1875, 0.2431372553, 0.0, 5.0
8987.090413, , , , 0.0625, -5.375, 4.25, 0.2431372553, 0.0, 
9050.703902, 704051081.513403, 5638924611.239369, 89200.0, 0.0, -5.3125, 4.4375, 0.2588235438, 0.0, 5.0
9120.060309, 704051082.2414374, 5638924592.710652, 89200.0, 359.875, -5.375, 4.9375, 0.2666666806, 0.0, 5.0
9190.23859, , , , 359.8125, -5.375, 5.125, 0.2666666806, 1.0, 
9249.364892, 704051095.423058, 5638924556.113938, 89200.0, 359.75, -5.375, 5.3125, 0.2039215714, 0.0, 5.0
9320.130725, 704051096.1510922, 5638924537.585221, 89200.0, 359.5, -5.375, 5.6875, 0.2588235438, 0.0, 5.0
9385.465933, , , , 359.25, -5.5, 5.6875, 0.2588235438, 0.0, 
9453.986402, 704051108.6046788, 5638924519.517228, 89200.0, 359.0, -5.625, 5.375, 0.2588235438, 0.0, 5.0
9516.909788, 704051110.7887815, 5638924463.931073, 89200.0, 358.875, -5.5625, 5.5, 0.2117647082, 1.0, 5.0
9587.484058, , , , 358.6875, -5.4375, 5.5, 0.2745098174, 0.0, 
9649.414944, 704051134.9679208, 5638924446.323802, 89200.0, 358.5, -5.5, 5.5625, 0.2745098174, 1.0, 5.0
9720.338069, 704051146.6934733, 5638924446.784524, 89200.0, 358.375, -5.75, 5.6875, 0.2745098174, 0.0, 5.0
9788.558225, , , , 358.5, -5.75, 5.625, 0.2745098174, 0.0, 
9849.644787, 704051159.8750947, 5638924410.187814, 89200.0, 358.375, -5.625, 5.75, 0.2745098174, 0.0, 5.0
9925.398225, 704051173.7847506, 5638924355.062385, 89200.0, 358.0625, -5.375, 5.875, 0.2823529541, 0.0, 5.0
9987.988277, , , , 357.8125, -5.5625, 6.0, 0.2745098174, 1.0, 
10050.880829, 704051175.2408196, 5638924318.004948, 89200.0, 357.625, -5.6875, 6.1875, 0.3686274588, 0.0, 5.0
10119.864162, 704051177.4249231, 5638924262.418796, 89100.0, 357.3125, -5.75, 6.0, 0.360784322, 0.0, 5.0
10188.296454, , , , 357.875, -5.4375, 6.1875, 0.3686274588, 0.0, 
10252.004735, 704051189.8785105, 5638924244.3508005, 89100.0, 357.5625, -5.1875, 6.6875, 0.360784322, 1.0, 5.0
10322.4701, 704051203.788167, 5638924189.22537, 89100.0, 357.6875, -4.75, 6.8125, 0.3529411852, 0.0, 5.0
10387.413589, , , , 357.375, -4.3125, 6.75, 0.3529411852, 0.0, 
10455.254891, 704051205.9722707, 5638924133.639217, 89100.0, 357.125, -4.0, 6.75, 0.3137255013, 0.0, 5.0
10515.801714, 704051218.4258584, 5638924115.571224, 89100.0, 357.0, -3.8125, 7.0625, 0.3529411852, 0.0, 5.0
10587.826141, , , , 356.6875, -3.375, 7.0, 0.3529411852, 0.0, 
10654.591558, 704051233.0635502, 5638924041.917075, 89100.0, 356.5625, -3.3125, 7.375, 0.3529411852, 0.0, 5.0
10718.375673, 704051246.245173, 5638924005.320365, 89100.0, 356.25, -2.6875, 7.4375, 0.2745098174, 1.0, 5.0
10787.64161, , , , 356.0625, -2.375, 7.75, 0.3294117749, 0.0, 
10855.006558, 704051248.4292768, 5638923949.734211, 89100.0, 355.9375, -2.5, 8.125, 0.3294117749, 0.0, 5.0
10919.232027, 704051262.3389345, 5638923894.608781, 89100.0, 355.5625, -2.75, 7.75, 0.3215686381, 0.0, 5.0
10988.634214, , , , 355.5, -3.0, 7.375, 0.3294117749, 0.0, 
11055.570412, 704051299.6997001, 5638923840.4047985, 89100.0, 355.25, -3.0625, 7.4375, 0.3294117749, 0.0, 5.0
11118.724474, 704051299.6997001, 5638923840.4047985, 89100.0, 355.125, -2.8125, 7.5625, 0.3450980484, 0.0, 5.0
11190.603433, , , , 355.125, -2.625, 7.625, 0.3058823645, 1.0, 
11257.505412, 704051312.8813236, 5638923803.808087, 89100.0, 355.0625, -2.6875, 7.5, 0.3450980484, 0.0, 5.0
11318.55562, , , , 354.9375, -2.9375, 7.625, 0.360784322, 0.0, 
11386.523485, 704051338.5165362, 5638923749.143381, 89100.0, 354.9375, -3.0625, 8.0625, 0.360784322, 0.0, 2.0
11456.843745, 704051339.9726062, 5638923712.085944, 89100.0, 354.6875, -3.375, 8.125, 0.3529411852, 7.0, 2.0
11519.474526, 704051363.4237144, 5638923713.007392, 89100.0, 354.625, -3.5, 8.25, 0.3215686381, 14.0, 2.0
11588.249422, , , , 354.6875, -3.4375, 8.4375, 0.3843137324, 17.0, 
11656.057547, 704051364.8797845, 5638923675.949957, 89100.0, 355.25, -3.125, 8.6875, 0.3529411852, 19.0, 5.0
11723.934214, 704051367.0638894, 5638923620.363805, 89100.0, 356.25, -3.125, 9.0, 0.3921568692, 23.0, 5.0
11785.862651, , , , 356.9375, -3.0, 9.0, 0.360784322, 23.0, 
11854.006245, 704051391.2430332, 5638923602.756534, 89200.0, 358.1875, -2.6875, 8.8125, 0.4313725531, 20.0, 5.0
11926.274162, 704051427.1477315, 5638923585.609985, 89200.0, 359.6875, -2.5, 8.6875, 0.400000006, 18.0, 5.0
11985.676401, , , , 0.375, -2.1875, 9.6875, 0.400000006, 15.0, 
12055.461245, 704051430.0598724, 5638923511.495116, 89200.0, 1.1875, -2.25, 10.0, 0.4235294163, 11.0, 5.0
12124.298589, 704051443.2414974, 5638923474.898404, 89200.0, 2.75, -1.4375, 10.125, 0.400000006, 11.0, 5.0
12185.804162, , , , 3.4375, -1.8125, 10.25, 0.4313725531, 10.0, 
12254.879682, 704051445.425603, 5638923419.312252, 89200.0, 3.75, -1.8125, 10.0, 0.400000006, 7.0, 5.0
12326.695359, 704051460.0632991, 5638923345.658106, 89200.0, 4.4375, -1.6875, 9.75, 0.4313725531, 7.0, 5.0
12388.553901, , , , 4.5625, -2.0, 9.9375, 0.3921568692, 1.0, 
12455.439786, 704051473.2449245, 5638923309.061392, 89200.0, 4.5625, -1.9375, 10.25, 0.4313725531, 0.0, 5.0
12521.228276, 704051510.605696, 5638923254.857411, 89200.0, 4.875, -2.0625, 10.0625, 0.4392156899, 0.0, 5.0
12588.594422, , , , 4.625, -2.0, 10.8125, 0.4313725531, 0.0, 
12653.601245, 704051524.5153576, 5638923199.731983, 89200.0, 3.875, -2.6875, 9.875, 0.4313725531, 2.0, 5.0
12724.238172, 704051526.6994641, 5638923144.145828, 89200.0, 3.6875, -2.3125, 9.3125, 0.3921568692, 0.0, 5.0
12785.520776, , , , 3.375, -2.0625, 9.375, 0.4235294163, 0.0, 
12855.306453, 704051564.060237, 5638923089.941848, 89200.0, 3.0625, -2.25, 9.0625, 0.4235294163, 0.0, 5.0
12921.997286, 704051577.9698994, 5638923034.816421, 89200.0, 2.625, -2.1875, 9.625, 0.4235294163, 0.0, 5.0
12988.183172, , , , 2.625, -2.3125, 9.75, 0.3921568692, 0.0, 
13053.949109, 704051580.8820418, 5638922960.701549, 89200.0, 2.5, -2.6875, 9.8125, 0.4392156899, 1.0, 5.0
13122.97864, 704051593.3356334, 5638922942.6335535, 89300.0, 2.25, -2.5625, 10.125, 0.4392156899, 3.0, 5.0
13191.590047, , , , 1.6875, -2.25, 9.375, 0.3921568692, 2.0, 
13254.116453, 704051618.9708524, 5638922887.968849, 89300.0, 1.9375, -2.1875, 8.9375, 0.4235294163, 2.0, 2.0
13322.816244, 704051610.1574391, 5638922813.393256, 89300.0, 1.6875, -2.75, 9.0, 0.4235294163, 2.0, 2.0
13392.391661, , , , 1.9375, -2.75, 9.5625, 0.4235294163, 2.0, 
13453.546244, 704051613.0695817, 5638922739.278385, 89300.0, 1.5625, -2.6875, 9.9375, 0.3921568692, 2.0, 2.0
13525.886974, 704051637.976766, 5638922703.142399, 89300.0, 1.75, -2.6875, 9.75, 0.4156862795, 2.0, 2.0
13589.091557, , , , 1.75, -3.0, 9.8125, 0.4392156899, 5.0, 
13655.944005, 704051684.8789916, 5638922704.985295, 89300.0, 1.875, -2.8125, 10.0, 0.4392156899, 1.0, 5.0
13721.695828, 704051688.5191714, 5638922612.341707, 89300.0, 1.75, -3.125, 9.8125, 0.4235294163, 1.0, 5.0
13789.261869, , , , 1.6875, -3.25, 9.375, 0.4235294163, 1.0, 
13854.019109, 704051703.1568717, 5638922538.687561, 89300.0, 1.8125, -3.0625, 9.25, 0.4156862795, 2.0, 5.0
13928.928848, 704051717.7945725, 5638922465.033416, 89300.0, 1.8125, -3.3125, 9.5625, 0.3372549117, 1.0, 5.0
13990.30864, , , , 1.8125, -3.1875, 10.1875, 0.4235294163, 1.0, 
14054.245671, 704051743.4297945, 5638922410.3687105, 89300.0, 1.3125, -3.3125, 9.9375, 0.4235294163, 1.0, 5.0
14120.953952, 704051757.33946, 5638922355.243281, 89300.0, 1.375, -3.3125, 10.125, 0.4235294163, 1.0, 5.0
14191.483848, , , , 1.1875, -3.625, 10.25, 0.4392156899, 1.0, 
14255.016713, 704051782.9746828, 5638922300.578577, 89300.0, 0.875, -3.6875, 9.75, 0.4392156899, 0.0, 5.0
14328.492754, 704051796.1563127, 5638922263.981866, 89300.0, 1.0, -3.625, 10.3125, 0.4156862795, 1.0, 5.0
14392.794421, , , , 0.75, -3.6875, 10.0, 0.3686274588, 1.0, 
14456.794473, 704051822.5195727, 5638922190.788446, 89300.0, 0.875, -4.0625, 9.9375, 0.4235294163, 1.0, 5.0
14523.893848, 704051851.0669426, 5638922062.008871, 89300.0, 0.875, -4.125, 9.6875, 0.4235294163, 1.0, 5.0
14591.826036, , , , 0.8125, -3.875, 10.0, 0.4235294163, 1.0, 
14657.567911, 704051839.3413846, 5638922061.548145, 89300.0, 0.625, -3.875, 10.1875, 0.3686274588, 1.0, 5.0
14721.320619, 704051842.9815662, 5638921968.90456, 89200.0, 0.375, -3.8125, 10.1875, 0.4392156899, 1.0, 5.0
14791.378483, , , , 0.1875, -4.0625, 9.8125, 0.4392156899, 2.0, 
14861.581817, 704051867.8887552, 5638921932.768573, 89200.0, 0.3125, -3.625, 10.6875, 0.4235294163, 1.0, 5.0
14920.054681, 704051894.2520174, 5638921859.575152, 89200.0, 0.0, -3.5625, 10.6875, 0.4235294163, 1.0, 5.0
14987.77114, , , , 359.9375, -3.8125, 9.375, 0.4156862795, 1.0, 
15061.632963, 704051908.8897219, 5638921785.921008, 89300.0, 359.625, -4.0, 9.25, 0.4156862795, 2.0, 5.0
15122.109213, 704051888.3507504, 5638921710.884688, 89200.0, 359.3125, -3.75, 9.75, 0.3686274588, 2.0, 5.0
15191.21765, , , , 359.1875, -4.0, 9.5, 0.4235294163, 1.0, 
15259.506765, 704051913.2579409, 5638921674.7487, 89200.0, 359.0625, -4.25, 9.6875, 0.4313725531, 1.0, 5.0
15322.423171, 704051927.8956459, 5638921601.094555, 89200.0, 359.0, -4.5, 9.625, 0.4392156899, 1.0, 5.0
15392.622806, , , , 358.875, -4.4375, 9.6875, 0.4235294163, 2.0, 
15457.542389, 704051943.2613875, 5638921508.911693, 89200.0, 358.3125, -3.9375, 8.9375, 0.4235294163, 1.0, 5.0
15523.728483, 704051946.9015703, 5638921416.268104, 89200.0, 358.5625, -3.6875, 8.5, 0.4235294163, 3.0, 5.0
15591.542233, , , , 358.375, -3.6875, 8.875, 0.3686274588, 3.0, 
15660.748848, 704051982.0782503, 5638921417.650278, 89200.0, 357.875, -3.0625, 9.125, 0.4235294163, 3.0, 5.0
15723.301921, 704052008.4415159, 5638921344.456858, 89200.0, 357.75, -3.0625, 8.9375, 0.4235294163, 3.0, 5.0
15790.633691, , , , 357.9375, -2.5625, 8.75, 0.4235294163, 3.0, 
15860.311816, 704052035.5328194, 5638921252.73472, 89200.0, 358.0625, -2.3125, 9.125, 0.3450980484, 4.0, 5.0
