Frame,Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],GPS quality,UTM zone,fitted x deg 1,Y fitted [mm],Z fitted [mm],GPS fitted heading [degrees],corrected IMU heading [degrees]
2931,240346.51621,704157007.9154534,5638695512.648562,87281.88596066041,41.1875,10.8125,0.5,1.003921628,7.0,,,704157.007915454,5638695.512648565,87281.88596066041,-104.39143688952969,-112.66871034805558
2932,240414.027825,704156992.6185433,5638695453.034044,87283.55614609453,41.375,11.375,0.25,1.003921628,6.0,5.0,30U,704156.9926185436,5638695.453034045,87283.55614609453,-104.37157463871807,-112.85621034805558
2933,240481.186679,704156977.4444263,5638695393.812802,87285.4737766249,42.375,11.3125,1.0,1.003921628,2.0,5.0,30U,704156.9774444269,5638695.3938128045,87285.4737766249,-104.47662641645168,-113.85621034805558
2934,240543.923345,704156963.2319506,5638695338.764606,87287.39810278821,42.3125,11.5,-0.5,1.003921628,2.0,,,704156.9632319506,5638695.338764605,87287.39810278821,-104.55265065019768,-113.79371034805558
2935,240613.786574,704156947.339594,5638695277.545548,87290.03154698786,42.6875,12.125,-0.125,1.003921628,1.0,5.0,30U,704156.947339594,5638695.277545551,87290.03154698786,-104.59756347216133,-114.16871034805558
2936,240681.162668,704156931.9980743,5638695218.638287,87292.86086696941,42.875,12.375,0.5625,1.003921628,1.0,5.0,30U,704156.9319980749,5638695.218638282,87292.86086696941,-104.66132242726069,-114.35621034805558
2937,240752.288293,704156915.7374432,5638695156.485533,87296.28259303186,42.25,11.875,0.4375,1.003921628,0.0,,,704156.9157374431,5638695.156485536,87296.28259303186,-104.67291968719944,-113.73121034805558
2938,240814.242147,704156901.6646993,5638695102.739948,87299.1993393357,42.25,11.875,0.0625,1.003921628,0.0,5.0,30U,704156.9016646995,5638695.102739949,87299.1993393357,-104.78883336550766,-113.73121034805558
2939,240880.719126,704156886.4196124,5638695044.9940405,87302.81155742488,41.4375,11.8125,-0.6875,1.003921628,0.0,5.0,30U,704156.8864196128,5638695.044994044,87302.81155742488,-104.9160975554621,-112.91871034805558
2940,240946.097095,704156871.330373,5638694988.348566,87306.70923133759,41.5625,12.0625,-0.9375,1.003921628,1.0,,,704156.8713303733,5638694.988348565,87306.70923133759,-104.93912634782455,-113.04371034805558
2941,241015.324439,704156855.3401313,5638694928.41755,87311.14105117942,41.1875,11.875,-0.75,1.003921628,1.0,5.0,30U,704156.8553401312,5638694.928417548,87311.14105117942,-105.01103910549858,-112.66871034805558
2942,241089.511626,704156838.0978383,5638694864.117991,87316.45816251394,40.9375,12.5625,-0.5625,1.003921628,2.0,5.0,30U,704156.8380978383,5638694.864117991,87316.45816251394,-105.0568855251093,-112.41871034805558
2943,241175.99246,704156817.9011266,5638694789.041076,87323.2188126861,40.8125,12.9375,-0.6875,1.003921628,4.0,5.0,30U,704156.8179011267,5638694.789041074,87323.2188126861,-105.02022564285198,-112.29371034805558
2944,241286.396783,704156792.1112403,5638694692.927638,87332.46769524636,40.0625,12.0,-0.6875,1.003921628,2.0,2.0,30U,704156.7921112403,5638694.692927634,87332.46769524636,-105.1718641877901,-111.54371034805558
2945,241387.333918,704156768.3994669,5638694605.484117,87341.47883513206,39.9375,12.1875,-1.0,1.003921628,1.0,2.0,30U,704156.7683994665,5638694.605484118,87341.47883513206,-105.15340782911017,-111.41871034805558
2946,241502.24996,704156741.4419816,5638694505.9442425,87352.25540487739,39.25,12.4375,-0.75,1.003921628,1.0,2.0,30U,704156.7414419818,5638694.505944244,87352.25540487742,-105.11425350405878,-110.73121034805558
2947,241642.97048,704156708.4758483,5638694383.887059,87365.92887435954,38.875,12.6875,0.25,1.003921628,8.0,5.0,30U,704156.7084758488,5638694.383887059,87365.92887435954,-105.19007904443636,-110.35621034805558
2948,241783.139959,704156675.5375543,5638694262.570974,87380.09834311118,38.75,11.6875,-0.4375,1.003921628,7.0,5.0,30U,704156.6755375542,5638694.262570975,87380.0983431112,-105.02377164093124,-110.23121034805558
2949,241975.554959,704156630.6280785,5638694095.244252,87399.40871549722,39.3125,12.1875,-0.6875,1.003921628,1.0,2.0,30U,704156.6306280785,5638694.095244252,87399.40871549724,-105.17554316220514,-110.79371034805558
2950,242142.329386,704156591.4753748,5638693950.894865,87416.90920607299,38.9375,11.4375,-0.375,1.003921628,1.0,2.0,30U,704156.5914753751,5638693.950894867,87416.90920607299,-106.02819665678052,-110.41871034805558
2951,242232.653032,704156569.4542457,5638693874.240454,87427.73319186302,38.4375,11.375,-0.6875,1.003921628,3.0,2.0,30U,704156.5694542457,5638693.874240457,87427.73319186302,-107.40093234560965,-109.91871034805558
2952,242287.698918,704156555.2205136,5638693828.823152,87435.50456737891,37.9375,10.5,-0.5,1.003921628,4.0,2.0,30U,704156.5552205137,5638693.828823153,87435.50456737891,-106.34197934424516,-109.41871034805558
2953,242378.764595,704156532.6503376,5638693751.848575,87446.94755378713,37.9375,11.0,-0.875,1.003921628,3.0,2.0,30U,704156.5326503378,5638693.751848572,87446.94755378712,-106.01597103515364,-109.41871034805558
2954,242488.363292,704156505.8972633,5638693658.647571,87460.30724603769,37.9375,10.6875,0.3125,1.003921628,1.0,2.0,30U,704156.5058972634,5638693.658647573,87460.30724603769,-106.06085071914777,-109.41871034805558
2955,242590.227303,704156481.0330844,5638693572.282164,87473.05889018609,37.375,10.4375,-0.625,1.003921628,0.0,2.0,30U,704156.481033085,5638693.572282164,87473.05889018609,-105.76850742123776,-108.85621034805558
2956,242704.888969,704156453.434379,5638693474.545389,87487.28711050336,36.9375,10.5,-0.3125,1.003921628,-1.0,2.0,30U,704156.453434379,5638693.474545389,87487.28711050336,-105.36917529507548,-108.41871034805558
2957,242841.777042,704156421.1499704,5638693357.090808,87503.9231535953,36.875,10.4375,0.0,1.003921628,-1.0,2.0,30U,704156.4211499706,5638693.357090807,87503.9231535953,-105.51358772758633,-108.35621034805558
2958,242947.327563,704156396.1199573,5638693266.918541,87517.47394749147,35.8125,10.4375,0.0,1.003921628,1.0,2.0,30U,704156.3961199573,5638693.26691854,87517.47394749147,-105.78118102379966,-107.29371034805558
2959,243024.86949,704156377.4995263,5638693201.032742,87528.3371347037,35.25,11.3125,-1.0625,1.003921628,0.0,2.0,30U,704156.3774995265,5638693.201032741,87528.3371347037,-105.99921650527524,-106.73121034805558
2960,243083.628032,704156363.2387844,5638693151.297056,87537.20535866029,35.0625,9.8125,0.0625,1.003921628,0.0,2.0,30U,704156.3632387844,5638693.151297056,87537.20535866029,-105.40006327765173,-106.54371034805558
2961,243152.093865,704156347.1064979,5638693092.729411,87546.99774460457,34.0,10.0625,0.1875,1.003921628,1.0,,,704156.3471064976,5638693.092729411,87546.99774460457,-105.24776318349213,-105.48121034805558
2962,243223.394438,704156330.4219487,5638693031.52178,87557.19547292794,33.4375,9.9375,0.25,1.003921628,2.0,2.0,30U,704156.3304219488,5638693.031521779,87557.19547292794,-105.08805347509453,-104.91871034805558
2963,243279.826417,704156317.3679522,5638692983.101377,87565.73963259309,32.875,10.25,0.4375,1.003921628,2.0,2.0,30U,704156.317367952,5638692.983101376,87565.73963259309,-104.47307971685038,-104.35621034805558
2964,243352.647042,704156301.0963948,5638692920.061764,87575.99987520985,32.0,9.4375,0.1875,1.003921628,2.0,,,704156.301096395,5638692.920061761,87575.99987520985,-104.37321609982216,-103.48121034805558
2965,243418.623917,704156286.4547757,5638692862.925549,87585.60860875469,32.3125,11.5625,0.4375,1.003921628,3.0,2.0,30U,704156.2864547757,5638692.862925548,87585.6086087547,-104.07552132273004,-103.79371034805558
2966,243486.441625,704156271.6959891,5638692804.06193,87595.4462524338,32.0,12.0,1.875,1.003921628,1.0,2.0,30U,704156.2716959888,5638692.804061929,87595.4462524338,-103.74400241118587,-103.48121034805558
2967,243550.217615,704156258.1343997,5638692748.615154,87604.83587772048,31.9375,11.625,1.25,1.003921628,1.0,,,704156.2581343997,5638692.748615149,87604.83587772048,-103.57886325515938,-103.41871034805558
2968,243617.621209,704156243.9439563,5638692689.864067,87614.69870673835,31.625,11.8125,0.8125,1.003921628,1.0,5.0,30U,704156.2439439567,5638692.6898640655,87614.69870673835,-103.44207275180736,-103.10621034805558
2969,243687.318657,704156229.4020683,5638692629.021818,87624.81703408771,31.375,12.125,0.375,1.003921628,1.0,5.0,30U,704156.2294020683,5638692.62902182,87624.81703408771,-103.20095194978478,-102.85621034805558
2970,243757.133865,704156215.0675238,5638692567.910746,87634.80602364118,31.25,12.5,0.0,1.003921628,4.0,,,704156.2150675241,5638692.567910746,87634.80602364118,-102.96628562676092,-102.73121034805558
2971,243820.446417,704156202.2751298,5638692512.351668,87644.06561778067,31.3125,12.5625,0.0,1.003921628,5.0,5.0,30U,704156.2022751301,5638692.512351666,87644.06561778067,-102.89052077155908,-102.79371034805558
2972,243888.051886,704156188.6594137,5638692452.857095,87653.64318687134,31.0,12.8125,-0.125,1.003921628,4.0,5.0,30U,704156.1886594137,5638692.452857097,87653.64318687134,-102.58758333699484,-102.48121034805558
2973,243951.216157,704156176.2098144,5638692397.10404,87662.56052693639,30.75,12.3125,-0.125,1.003921628,3.0,,,704156.1762098146,5638692.397104041,87662.56052693639,-102.69446912654077,-102.23121034805558
2974,244019.421365,704156162.6503934,5638692336.909051,87672.11249192184,30.8125,12.9375,-0.25,1.003921628,2.0,5.0,30U,704156.1626503933,5638692.33690905,87672.11249192184,-102.38444470447264,-102.29371034805558
2975,244082.050063,704156150.4779526,5638692281.473858,87680.89741969397,31.0,12.6875,-0.3125,1.003921628,1.0,5.0,30U,704156.1504779527,5638692.281473858,87680.89741969397,-102.27215888728888,-102.48121034805558
2976,244146.80574,704156137.9910021,5638692224.069532,87689.70269480134,31.0625,12.9375,0.5,1.003921628,1.0,,,704156.1379910021,5638692.224069531,87689.70269480137,-102.53499783198087,-102.54371034805558
2977,244223.120583,704156122.9586282,5638692156.458344,87699.82057897252,30.875,13.3125,0.3125,1.003921628,2.0,2.0,30U,704156.122958628,5638692.156458342,87699.82057897252,-102.00080588956224,-102.35621034805558
2978,244285.555948,704156111.1241622,5638692100.785404,87708.20552271843,30.75,13.3125,0.0,1.003921628,7.0,2.0,30U,704156.1111241619,5638692.100785407,87708.20552271845,-101.87466706814736,-102.23121034805558
2979,244351.64475,704156098.6963484,5638692041.6817045,87716.86240092624,30.4375,12.9375,-0.875,1.003921628,7.0,,,704156.0986963487,5638692.041681706,87716.86240092624,-101.96002706376976,-101.91871034805558
2980,244419.362979,704156085.8747057,5638691981.153001,87725.74003546916,30.8125,12.3125,-1.1875,1.003921628,10.0,2.0,30U,704156.0858747057,5638691.981153004,87725.74003546916,-101.7415939920478,-102.29371034805558
2981,244486.610688,704156073.3076465,5638691920.690044,87734.2127479491,31.5625,11.875,-1.25,1.003921628,12.0,2.0,30U,704156.0733076461,5638691.920690044,87734.2127479491,-101.44822505883502,-103.04371034805558
2982,244549.551208,704156061.7723004,5638691863.728587,87741.89831917224,31.5,10.9375,-1.6875,1.003921628,12.0,,,704156.0617723,5638691.863728586,87741.89831917224,-101.7129862183482,-102.98121034805558
2983,244618.500427,704156048.872498,5638691801.508813,87750.32653106014,32.125,10.4375,-1.3125,1.003921628,11.0,2.0,30U,704156.0488724982,5638691.80150882,87750.32653106014,-101.55620401449904,-103.60621034805558
2984,244687.366104,704156036.0869986,5638691738.980104,87758.42867090844,32.5625,10.25,-2.1875,1.003921628,7.0,2.0,30U,704156.0360869985,5638691.738980105,87758.42867090844,-101.632463599047,-104.04371034805558
2985,244760.411208,704156022.426546,5638691672.622472,87766.73072840179,33.5,10.0,-1.625,1.003921628,0.0,,,704156.0224265459,5638691.672622472,87766.7307284018,-101.08437209930104,-104.98121034805558
2986,244818.898604,704156011.9389367,5638691619.089395,87773.3543945335,33.6875,9.625,-0.9375,1.003921628,-1.0,2.0,30U,704156.0119389367,5638691.619089396,87773.35439453348,-101.45855740854114,-105.16871034805558
2987,244886.163812,704155999.5064477,5638691557.754713,87780.7640525896,33.5625,10.5,-1.8125,1.003921628,1.0,2.0,30U,704155.9995064482,5638691.557754714,87780.7640525896,-101.30589448477456,-105.04371034805558
2988,244953.10376,704155987.2543787,5638691496.471905,87787.7138507379,33.1875,10.0,-1.375,1.003921628,2.0,,,704155.9872543786,5638691.496471908,87787.7138507379,-101.19225391968274,-104.66871034805558
2989,245016.261364,704155975.7949737,5638691438.55659,87794.2570292199,32.5625,9.6875,-1.4375,1.003921628,4.0,2.0,30U,704155.9757949737,5638691.438556591,87794.2570292199,-101.50098463134832,-104.04371034805558
2990,245087.246052,704155962.5803573,5638691373.610393,87801.59277804707,32.625,10.125,-1.3125,1.003921628,8.0,2.0,30U,704155.9625803577,5638691.373610391,87801.59277804707,-101.40564911399878,-104.10621034805558
2991,245154.910062,704155950.0729679,5638691311.612202,87808.50128543477,32.5625,10.0,0.0,1.003921628,13.0,,,704155.9500729683,5638691.311612201,87808.50128543477,-101.28672179291522,-104.04371034805558
2992,245218.214906,704155938.4674846,5638691253.462298,87814.79421716815,32.5,11.125,-0.375,1.003921628,14.0,2.0,30U,704155.9384674844,5638691.253462297,87814.79421716815,-102.32915957460756,-103.98121034805558
2993,245314.661052,704155919.4122785,5638691166.28042,87825.0149461972,33.75,11.25,-1.0625,1.003921628,14.0,2.0,30U,704155.9194122783,5638691.166280425,87825.0149461972,-102.5686945987518,-105.23121034805558
2994,245422.851937,704155897.6942433,5638691068.869546,87836.61194601945,35.6875,11.875,-0.9375,1.003921628,10.0,2.0,30U,704155.8976942436,5638691.068869548,87836.61194601943,-102.2359116434248,-107.16871034805558
2995,245512.425166,704155880.095237,5638690987.717201,87846.00163007811,36.375,11.9375,-0.6875,1.003921628,6.0,2.0,30U,704155.8800952362,5638690.987717203,87846.00163007811,-103.00120602957712,-107.85621034805558
2996,245649.272927,704155851.8155339,5638690865.236114,87860.93551446887,37.1875,11.875,-1.375,1.003921628,0.0,2.0,30U,704155.851815534,5638690.8652361175,87860.93551446887,-102.51976818844427,-108.66871034805558
2997,245749.35876,704155831.7605,5638690774.92118,87871.42885734339,36.875,12.375,-2.0,1.003921628,0.0,2.0,30U,704155.8317604997,5638690.774921179,87871.42885734339,-101.85029463343255,-108.35621034805558
2998,245823.789802,704155817.519785,5638690707.052394,87878.9384488221,36.9375,13.5625,-1.625,1.003921628,1.0,2.0,30U,704155.817519785,5638690.707052396,87878.9384488221,-101.43537629490096,-108.41871034805558
2999,245886.028343,704155805.9710759,5638690649.959137,87884.86778183418,36.25,12.6875,-1.875,1.003921628,3.0,2.0,30U,704155.805971076,5638690.649959139,87884.86778183417,-102.49640614821396,-107.73121034805558
3000,245977.494489,704155787.7080225,5638690567.555367,87894.43504396838,36.25,13.25,-1.125,1.003921628,8.0,2.0,30U,704155.7877080222,5638690.567555366,87894.43504396836,-100.94450858258564,-107.73121034805558
3001,246027.736781,704155778.7681334,5638690521.324621,87899.07802081385,36.25,13.625,-1.375,1.003921628,10.0,,,704155.7787681333,5638690.52132462,87899.07802081385,-101.59886745169833,-107.73121034805558
3002,246087.400791,704155767.6105582,5638690466.9636965,87904.90563272184,36.375,13.375,-0.6875,1.003921628,13.0,2.0,30U,704155.7676105584,5638690.466963698,87904.90563272183,-102.19991329042222,-107.85621034805558
3003,246155.378864,704155754.3465822,5638690405.614927,87911.87887659817,36.625,12.5,-0.5625,1.003921628,11.0,,,704155.7543465819,5638690.405614927,87911.87887659817,-103.04514683639638,-108.10621034805558
3004,246249.131312,704155734.9776587,5638690322.019478,87922.08169609169,37.6875,12.6875,-0.625,1.003921628,7.0,2.0,30U,704155.7349776587,5638690.32201948,87922.08169609167,-103.80383021362042,-109.16871034805558
3005,246386.050114,704155705.3074379,5638690201.258828,87937.72158443417,39.3125,13.625,-1.375,1.003921628,2.0,2.0,30U,704155.7053074383,5638690.201258831,87937.72158443417,-103.8151232266814,-110.79371034805558
3006,246487.169645,704155683.3447068,5638690111.944379,87948.91731515776,39.9375,13.5,-1.3125,1.003921628,0.0,2.0,30U,704155.6833447067,5638690.11194438,87948.91731515776,-103.85845933434688,-111.41871034805558
3007,246557.529906,704155667.966899,5638690049.611781,87956.30562462601,40.0,14.3125,-0.75,1.003921628,1.0,,,704155.6679668992,5638690.04961178,87956.30562462601,-103.92492747574056,-111.48121034805558
3008,246618.986937,704155654.4445571,5638689995.072294,87962.57514898667,40.0625,13.6875,-1.25,1.003921628,0.0,2.0,30U,704155.6544445566,5638689.995072293,87962.57514898667,-104.47987344373956,-111.54371034805558
3009,246687.050947,704155638.9266193,5638689934.981809,87969.55197984424,39.4375,13.8125,-1.5625,1.003921628,0.0,2.0,30U,704155.6389266187,5638689.934981809,87969.55197984424,-104.99146479965184,-110.91871034805558
3010,246779.718291,704155617.2092065,5638689853.883002,87979.50035370392,39.4375,14.6875,-1.3125,1.003921628,1.0,2.0,30U,704155.6172092066,5638689.853883001,87979.5003537039,-105.20066277277616,-110.91871034805558
3011,246892.711832,704155590.4626205,5638689755.4437065,87991.97560973097,39.5,15.0625,-0.5,1.003921628,4.0,2.0,30U,704155.5904626206,5638689.755443711,87991.97560973097,-105.4340298950965,-110.98121034805558
3012,246956.323968,704155575.0977856,5638689699.791159,87997.94293013796,38.9375,15.5,-0.5625,1.003921628,8.0,,,704155.5750977857,5638689.699791157,87997.94293013796,-105.47651632175138,-110.41871034805558
3013,247049.414801,704155552.6758481,5638689618.811387,88007.78465986217,38.9375,15.375,-0.4375,1.003921628,11.0,2.0,30U,704155.5526758482,5638689.618811389,88007.78465986217,-105.73220339263672,-110.41871034805558
3014,247154.063239,704155527.0922881,5638689527.990958,88018.97078212134,40.6875,15.75,0.0,1.003921628,8.0,2.0,30U,704155.5270922882,5638689.527990958,88018.97078212134,-106.10587326708284,-112.16871034805558
3015,247248.648759,704155503.3949213,5638689445.921081,88028.71387658948,41.25,16.625,-2.375,1.003921628,7.0,2.0,30U,704155.5033949211,5638689.445921079,88028.71387658948,-106.06262614113211,-112.73121034805558
3016,247384.032353,704155469.7562923,5638689329.091349,88043.88479211018,42.375,16.9375,0.0625,1.003921628,0.0,2.0,30U,704155.4697562923,5638689.329091346,88043.88479211017,-106.41566430761236,-113.85621034805558
3017,247495.532926,704155441.448085,5638689233.005307,88056.18666789454,42.25,16.3125,0.6875,1.003921628,0.0,2.0,30U,704155.4414480851,5638689.233005304,88056.18666789454,-107.84688371857035,-113.73121034805558
3018,247554.081676,704155425.1600364,5638689182.416236,88061.27386445158,41.5,15.0,-1.4375,1.003921628,0.0,,,704155.4251600368,5638689.182416234,88061.27386445158,-107.6432876560154,-112.98121034805558
3019,247622.073447,704155406.5697126,5638689123.965363,88067.85897609274,41.25,14.875,-3.0,1.003921628,0.0,2.0,30U,704155.4065697128,5638689.123965364,88067.85897609274,-108.1573407944413,-112.73121034805558
3020,247686.037457,704155388.5928774,5638689069.150994,88073.99134156485,40.4375,13.875,-3.625,1.003921628,1.0,2.0,30U,704155.3885928774,5638689.0691509945,88073.99134156485,-107.94414539391084,-111.91871034805558
3021,247762.142978,704155367.561923,5638689004.209026,88082.09557620507,41.125,12.3125,-1.25,1.003921628,0.0,,,704155.3675619226,5638689.004209026,88082.09557620507,-108.35047124159875,-112.60621034805558
3022,247831.394488,704155348.0531522,5638688945.3938,88089.46651321155,41.0625,11.9375,-0.25,1.003921628,1.0,2.0,30U,704155.3480531523,5638688.945393797,88089.46651321155,-109.27796535920476,-112.54371034805558
3023,247887.777718,704155331.3563453,5638688897.656357,88095.11338860398,39.9375,12.75,-1.0,1.003921628,0.0,2.0,30U,704155.331356345,5638688.897656354,88095.11338860398,-108.81729512561265,-111.41871034805558
3024,247956.917301,704155311.4647262,5638688839.282873,88102.7148824471,39.875,13.75,-2.25,1.003921628,2.0,,,704155.3114647266,5638688.839282873,88102.7148824471,-109.23380219348502,-111.35621034805558
3025,248021.139176,704155292.6591953,5638688785.38315,88109.81349907583,39.9375,13.3125,-2.875,1.003921628,2.0,2.0,30U,704155.2926591953,5638688.785383151,88109.81349907583,-108.91475016369262,-111.41871034805558
3026,248095.396207,704155271.3430505,5638688723.17605,88118.64651916469,39.75,15.125,-3.875,1.003921628,3.0,2.0,30U,704155.2713430502,5638688.723176048,88118.64651916469,-109.95973896071342,-111.23121034805558
3027,248154.98803,704155253.3188912,5638688673.546599,88125.39668059145,39.8125,15.5625,-3.0625,1.003921628,6.0,,,704155.2533188915,5638688.673546598,88125.39668059145,-109.42809694063408,-111.29371034805558
3028,248225.982405,704155232.5506088,5638688614.664039,88134.24714800926,40.0625,16.4375,-2.375,1.003921628,7.0,2.0,30U,704155.2325506087,5638688.614664042,88134.24714800926,-109.80550599382263,-111.54371034805558
3029,248291.544019,704155213.001903,5638688560.381791,88142.28687863135,39.9375,16.5,-1.9375,1.003921628,8.0,2.0,30U,704155.2130019031,5638688.560381792,88142.28687863135,-110.06158944925797,-111.41871034805558
3030,248355.432821,704155193.7396141,5638688507.635573,88150.24858573033,40.3125,17.5625,-2.625,1.003921628,7.0,,,704155.1937396143,5638688.507635573,88150.24858573033,-109.9316178017886,-111.79371034805558
3031,248423.013811,704155173.5898303,5638688452.068236,88159.12069572783,40.8125,17.75,-3.0625,1.003921628,5.0,2.0,30U,704155.1735898299,5638688.452068236,88159.12069572783,-110.059765418809,-112.29371034805558
3032,248489.412353,704155153.6812296,5638688397.546828,88167.92443964326,41.125,18.25,-3.9375,1.003921628,0.0,2.0,30U,704155.1536812297,5638688.397546826,88167.92443964326,-109.92317300461536,-112.60621034805558
3033,248560.198967,704155132.6766624,5638688339.5955925,88177.51591127421,41.0625,16.9375,-2.75,1.003921628,35.0,,,704155.1326766624,5638688.339595592,88177.51591127423,-110.4403457228859,-112.54371034805558
3034,248624.126207,704155113.277625,5638688287.545368,88186.28436405066,41.5625,16.375,-1.8125,1.003921628,0.0,2.0,30U,704155.1132776242,5638688.287545364,88186.28436405066,-110.82751262847842,-113.04371034805558
3035,248683.989905,704155094.7725693,5638688238.900841,88194.4834096498,41.3125,16.5625,-1.0625,1.003921628,0.0,2.0,30U,704155.0947725695,5638688.238900841,88194.4834096498,-109.72130773436965,-112.79371034805558
3036,248761.733551,704155072.1289204,5638688175.733612,88205.77186175185,41.6875,16.0,-1.5625,1.003921628,0.0,,,704155.0721289202,5638688.175733611,88205.77186175185,-110.76352746971168,-113.16871034805558
3037,248824.460113,704155052.9745646,5638688125.212563,88214.71480828745,41.5625,15.8125,-1.4375,1.003921628,0.0,2.0,30U,704155.0529745647,5638688.12521256,88214.71480828745,-108.97309038363,-113.04371034805558
3038,248918.024957,704155026.9295956,5638688049.456915,88229.59309316352,40.9375,16.125,-1.625,1.003921628,0.0,2.0,30U,704155.0269295959,5638688.049456915,88229.59309316352,-108.49358830150696,-112.41871034805558
3039,249026.23704,704154997.6590577,5638687961.943955,88247.59824635975,40.875,17.125,-0.625,1.003921628,0.0,2.0,30U,704154.997659058,5638687.961943954,88247.59824635973,-109.0279542332969,-112.35621034805558
3040,249118.841363,704154972.0028766,5638687887.550921,88263.08382665039,40.6875,16.6875,-0.6875,1.003921628,1.0,2.0,30U,704154.9720028765,5638687.887550921,88263.08382665039,-108.3555909573266,-112.16871034805558
3041,249225.003082,704154943.6908828,5638687802.221166,88281.72649176102,40.875,17.5625,-1.375,1.003921628,-1.0,2.0,30U,704154.9436908825,5638687.802221166,88281.72649176102,-109.98972765535405,-112.35621034805558
3042,249291.138394,704154924.6656044,5638687749.920474,88293.0471182428,40.5625,17.25,-2.5625,1.003921628,-3.0,2.0,30U,704154.9246656045,5638687.749920471,88293.0471182428,-109.50548925774164,-112.04371034805558
3043,249359.002561,704154905.6651684,5638687696.281225,88305.0228939196,40.625,17.5,-3.5,1.003921628,-3.0,,,704154.9056651683,5638687.696281226,88305.02289391961,-108.35919423988918,-112.10621034805558
3044,249445.754175,704154882.7963781,5638687627.371289,88321.27480178351,40.1875,17.5625,-1.9375,1.003921628,1.0,2.0,30U,704154.8827963781,5638687.627371288,88321.27480178351,-107.13531086919176,-111.66871034805558
3045,249562.320998,704154854.0536247,5638687534.145977,88344.23299823664,39.1875,17.875,-1.5,1.003921628,0.0,2.0,30U,704154.8540536243,5638687.534145977,88344.23299823664,-108.41454610619016,-110.66871034805558
3046,249628.420894,704154836.7132075,5638687482.062914,88357.13974899339,38.75,17.25,-2.25,1.003921628,0.0,2.0,30U,704154.8367132072,5638687.482062912,88357.13974899339,-108.0761999529679,-110.23121034805558
3047,249691.476467,704154820.4963293,5638687432.377428,88369.69134932921,38.0,17.375,-2.5,1.003921628,0.0,2.0,30U,704154.8204963293,5638687.432377431,88369.69134932921,-107.47799466337378,-109.48121034805558
3048,249757.182196,704154804.1852144,5638687380.575818,88383.17404297701,37.6875,16.5625,-2.875,1.003921628,0.0,,,704154.8041852143,5638687.380575819,88383.17404297701,-107.21343237407598,-109.16871034805558
3049,249823.914227,704154787.9219239,5638687328.081186,88397.27964522225,37.125,15.875,-2.3125,1.003921628,-1.0,2.0,30U,704154.7879219233,5638687.328081184,88397.27964522225,-106.73684191805282,-108.60621034805558
3050,249892.141571,704154771.7743945,5638687274.38414,88412.11609498126,36.9375,16.0,-1.125,1.003921628,0.0,2.0,30U,704154.7717743946,5638687.274384138,88412.11609498126,-106.34175705390923,-108.41871034805558
3051,249958.772092,704154756.4045955,5638687221.965368,88427.02729377666,35.8125,16.375,-1.0625,1.003921628,0.0,,,704154.7564045954,5638687.221965369,88427.02729377666,-105.97590481168156,-107.29371034805558
3052,250030.564852,704154740.2424885,5638687165.511815,88443.63765220247,35.125,15.5,-2.375,1.003921628,0.0,2.0,30U,704154.740242489,5638687.165511814,88443.63765220247,-105.85610888165908,-106.60621034805558
3053,250090.998238,704154726.7808979,5638687118.116758,88457.94624473651,35.0,15.25,-2.5625,1.003921628,0.0,2.0,30U,704154.7267808977,5638687.1181167625,88457.94624473651,-105.1450540810552,-106.48121034805558
3054,250165.65506,704154710.8222878,5638687059.155908,88475.83170750711,34.75,15.5,-2.875,1.003921628,0.0,,,704154.710822288,5638687.059155905,88475.83170750711,-105.09425192957131,-106.23121034805558
3055,250231.606519,704154696.8514123,5638687007.356875,88492.1228029762,34.1875,16.1875,-2.5625,1.003921628,3.0,2.0,30U,704154.6968514123,5638687.0073568765,88492.12280297621,-104.960211033099,-105.66871034805558
3056,250291.710008,704154684.2253269,5638686960.10445,88507.0035992123,33.9375,15.8125,-2.875,1.003921628,6.0,2.0,30U,704154.684225327,5638686.960104452,88507.0035992123,-104.55104951787824,-105.41871034805558
3057,250358.736362,704154670.4633145,5638686907.08562,88523.47034755106,33.9375,14.4375,-2.375,1.003921628,11.0,,,704154.6704633144,5638686.907085618,88523.47034755106,-104.27569420989022,-105.41871034805558
3058,250427.103498,704154656.7329195,5638686853.123499,88540.74737506609,33.5625,15.0,-0.4375,1.003921628,14.0,2.0,30U,704154.656732919,5638686.853123499,88540.74737506609,-104.00495005031816,-105.04371034805558
3059,250494.010685,704154643.513332,5638686800.122139,88557.60662029477,34.4375,15.4375,1.0,1.003921628,14.0,2.0,30U,704154.643513332,5638686.800122139,88557.6066202948,-103.95629987911336,-105.91871034805558
3060,250552.031727,704154632.1147351,5638686754.255865,88572.09927959168,34.9375,14.375,1.1875,1.003921628,13.0,,,704154.6321147351,5638686.754255862,88572.09927959168,-103.42616617860337,-106.41871034805558
3061,250628.995841,704154617.5633764,5638686693.299149,88592.014835779,35.125,13.5625,0.75,1.003921628,12.0,2.0,30U,704154.6175633769,5638686.693299151,88592.014835779,-103.37310836673254,-106.60621034805558
3062,250691.319591,704154605.8411652,5638686643.991814,88608.11365540605,36.8125,14.0625,0.5625,1.003921628,9.0,2.0,30U,704154.6058411651,5638686.643991813,88608.11365540604,-103.0244596600224,-108.29371034805558
